""r"",""q"","η"
"[0.46119018856128735 0.6790334050088578 0.09614999393356524 1.1432665125256982 0.9030481539873261 0.3320133096711282 0.14865721204006355 0.9918899487667019 0.7010709800423925 0.09849295172699606 0.7237755821920404 0.7265755167041006 0.5171072021422093; 0.7575216492036974 1.441461858845308 6.777150718312033 0.20697253142043645 0.40843336790567275 0.969623839907642 0.5864939343397799 1.615343523153492 1.1048319603082621 0.8355930296574076 0.8580362401239372 0.9803586158783438 0.6423518833737628]","[0.00026460362645696755,  0.05738855122042542,  0.0003294374896468706,  0.28760864275862386,  0.0004346961537192788]",0.8727893284517807
"[0.37753375327115496 0.7062608100949971 0.03988318186649401 1.1478896530204903 0.8969014059417899 0.2756425734581091 0.2699939425580113 0.6520903336075313 0.7290826382900566 0.17431224738134016 0.6844539386692446 0.6672371882328578 0.5867598743378909; 1.0466793038943742 1.4450686330118487 6.3148922127483935 0.2085450494483342 0.3965931871167598 0.9295698077929977 0.6750739327478872 1.7414903388454746 1.0777304450145715 0.790513028206886 0.7480562563516684 0.9422984394905638 0.7322154042616857]","[0.000441537536758939,  0.08925852143108119,  0.0008216244731002114,  0.2884907803161345,  0.000590517405900194]",0.8628950321250963
"[0.44652873699573614 0.6992014339298402 0.11736769342040487 1.1852996450886475 0.8253645271865978 0.31865537078954775 0.08087190698378467 1.0931267928943873 0.698045910715769 0.09173491462705718 0.715511897031919 0.718393714005517 0.5234737614983258; 0.8951438109929565 1.474593183574597 7.061302088182986 0.20163235548286598 0.4424874777976908 0.9863233544411493 0.5711617077287652 1.5925290485548103 1.0920757531926473 0.5086784691564663 0.827195223918513 0.9148151757723798 0.6511794237323412]","[0.0004955284058734294,  0.039204600766278304,  0.0034968716337476623,  0.2803251532679669,  0.0009395721745303006]",0.8661260932336262
"[0.37538236701076194 0.6786121878980593 0.06188940397372547 1.0669619469755915 0.9462574083387281 0.33882990829956605 0.21382245493662955 0.8627790048012327 0.7127856839132722 0.13595367222650628 0.664388643762818 0.7222137221389733 0.5571209587124727; 0.813997065359188 1.3067284961150678 6.353235739229763 0.20146788794773118 0.3923358108470673 0.9075780287545794 0.5537725784289584 1.6971950694223787 1.0432928876553567 0.4063430231408836 0.8112427227693322 0.9264287863372059 0.7228329329688352]","[0.000693032189197099,  0.06139848902399297,  0.0008911671719395233,  0.27541336253127097,  0.0010890601484306718]",0.8556850021246316
"[0.3012408901301824 0.7534250017958362 0.03552496025247522 1.1780122705538734 0.9253179644504164 0.300026698375603 0.14937342514926774 0.9997034542817903 0.7319552068699979 0.07246468130046652 0.678671699675308 0.6785269235510554 0.547004813125409; 1.0404973171758414 1.586957399622871 5.533072598925073 0.23654517806303657 0.37771351595592334 0.9243803919291885 0.6552043925025338 1.7373712667940002 1.0917301545925018 1.1185067308713919 0.7587319880826702 0.9098725812790388 0.7006364345042756]","[0.0002691388604026521,  0.050334037637244006,  0.002312363805865976,  0.2841990022553752,  0.0003524242169044537]",0.8626092415074174
"[0.6946661876054967 0.6778478686833688 0.10111436512630015 1.111227644508323 0.9300837146173804 0.3195132757114374 0.1980954605283512 1.09367547535724 0.6928547949323691 0.2963298905178212 0.6965364478808611 0.6960518948454291 0.5425985262100819; 0.9390419145677418 1.3956367897534405 5.652591662751439 0.19333089440917678 0.39604108286028394 1.0233517392631466 0.6688554986521182 1.6479420134303986 1.0862020239409833 0.6913896673989552 0.8075789331042449 0.9793723678588078 0.7088794349903709]","[0.0005752443274464762,  0.04031377376914512,  0.00033495065413946496,  0.26835134527489857,  0.0021921261382898114]",0.8764666446998439
"[0.3665221767770024 0.7125108412200042 0.04070397127704805 1.1674746141542771 0.8268779521005888 0.28583438148002577 0.10280971930958951 0.8059684180081381 0.6904188035011414 0.06245209221947821 0.7173726413251822 0.6800436230760476 0.5419704053611614; 1.3199974728154231 1.517832199201603 7.175454572039751 0.21191681623512196 0.44875457914545724 0.8829087369926695 0.6018419660741262 1.6682195290090498 1.1185996102364377 1.0679235126006272 0.7165911589351199 0.8959037727648151 0.6778598242117244]","[0.0009125502337671398,  0.07979100148499965,  0.0012569866995787882,  0.2806489542353723,  0.00010877478084993099]",0.8662199057332004
"[0.46790594516343853 0.7193973494244189 0.07412308594105743 1.1273989972885299 0.9238882070438105 0.3214695105663451 0.17434332718147913 1.004587143211956 0.7538019644313553 0.249807870198875 0.7030958209294937 0.6725879841131946 0.5380371835103033; 0.7995495919644864 1.4324977955253635 6.30906063577531 0.22462149852002844 0.4247464160941825 1.0039276964817723 0.4868616138953708 1.687111712395911 1.0328612460503497 0.9385998966064079 0.8027885192964563 0.901843780081195 0.7067301493837277]","[0.0002097209501691769,  0.043695319920920905,  0.0005708347361748895,  0.26374930877410185,  0.002816233506396104]",0.8664973252178505
"[0.3544364469691722 0.6807718599701373 0.05394944395869741 1.146925351258637 0.8331371576096962 0.29024529428640344 0.0910818692178989 1.064673177422539 0.6852602187049508 0.07146309581503413 0.6945538266311972 0.711809176122929 0.554467337732248; 0.9167803748740248 1.4888257927017876 7.317885766958051 0.18487556870950483 0.4204494850529168 0.8877792383237708 0.6190248353201514 1.6948633776519497 1.1582869424007318 0.765408031108588 0.7819225982070848 0.9929209006563069 0.6821233878063547]","[0.0005820122569511017,  0.05171036017291219,  0.000777081806184153,  0.2768715278573967,  8.504557587956852e-5]",0.8631383276990381
"[0.5572499114834516 0.691324722024041 0.07255088117762931 1.1359451491996098 0.8893528360565921 0.31278585363680667 0.22241706917897885 0.752421382398159 0.7342629133689453 0.24006311014232895 0.706090837228239 0.6660699586439733 0.5382749655952034; 1.0045765422915431 1.402755757660078 5.498177145158202 0.23237011339999464 0.39692090718056344 1.0058162241887367 0.6499569696607345 1.6267320766301268 1.0302394193265494 0.8857696375193431 0.7844031327357981 0.8989286359482336 0.6940997245491918]","[8.098503002047498e-5,  0.06161338995039673,  6.956073248176482e-5,  0.27733997910741176,  0.0011103119099122429]",0.8600983282463911
"[0.6144877181449356 0.7715371245642821 0.06007946235650749 1.1406139069391312 0.8953210162855174 0.3000666050098815 0.15227259652708747 1.0100533580228959 0.6939283943703308 0.04413004848576697 0.6766670769782569 0.6749373599717013 0.5585183985017003; 0.8207506600243343 1.674315161020231 4.998105809857867 0.18974906144672588 0.3974346598208872 0.9037835131421883 0.6231883190500475 1.7180523240589232 1.1166499891244466 0.8277477356577359 0.7230547007256403 0.8995662805722111 0.6898371082681767]","[0.0009899890389388152,  0.038716397213622175,  0.003418339863747975,  0.28085524055666194,  8.996092046021225e-5]",0.880646770453181
"[0.5347183713146769 0.7629588560609043 0.07155296568918541 1.1511555274428484 0.8873190611514294 0.3011735901349678 0.15610904923789842 1.0004152654268528 0.6913622434975676 0.04565235399937077 0.6738291076759888 0.6863511894307412 0.5544051305279944; 0.7523055638936453 1.6311376724421562 4.992038138143705 0.19161752101714183 0.409561170398274 0.8966627302428405 0.6503402038243946 1.7105111623850415 1.1192916656567946 0.8905811540851072 0.7449234387042526 0.9232862805705437 0.6949245386838098]","[0.001058880942540096,  0.04067491881171737,  0.0022923602717062944,  0.2777680978921638,  0.00013441936014282782]",0.8810511456582886
"[0.4616287214105512 0.7133776617770082 0.05666564150290972 1.092101910595245 1.0751170369929415 0.3200600029867606 0.19857523806535932 0.8655949622493808 0.7219179799839406 0.042838297594822335 0.7241643895935468 0.617694408482504 0.5677792892472098; 1.040140248054398 1.4952182642770628 6.522076408452389 0.2175806612468685 0.4491500644728146 0.9327977867468968 0.6317418608188001 1.7486987355643722 1.012618631909954 1.113196483238971 0.7829515091775999 0.8875843793981609 0.6608771068853441]","[0.0006610591339089319,  0.06966560969003416,  0.00043755026507243425,  0.2589558849941964,  0.0007459828636761775]",0.8598282126101165
"[0.5217493608642887 0.7356055909685122 0.10788332512444881 1.1161153770216905 0.7855606283498165 0.2998326479105942 0.11688440958817282 1.011017726373412 0.7468225960197228 0.21705945917125294 0.719137349938922 0.766450250189174 0.5450577217320889; 0.9836331190030718 1.4686386455389469 5.899649437772678 0.20522752515979267 0.3665874266868343 0.9221828590689557 0.6246740330362754 1.6757732364935467 1.1869253515736282 0.8019055931599712 0.8732471913152848 0.9437012847507605 0.7059997092156302]","[0.00017501168540916907,  0.058759724089183375,  0.001928080142736528,  0.301033733307317,  0.0009044041001695587]",0.8659313296763471
"[0.44482283919092724 0.7406885476898354 0.025392916104412862 1.159433830213953 0.9516626695798421 0.2987890107152096 0.2128969842119983 0.8436691025534078 0.6840449546002939 0.11420831543728777 0.6788974045612921 0.6538140145397344 0.5483410566464194; 0.8385432086093568 1.4883799419713386 4.656985317631216 0.21524540530438588 0.4443331879442278 0.9725552458202572 0.6483095725405947 1.711218386995335 0.9985825967384995 0.8698515098404443 0.7652449674093275 0.9264026354076538 0.6954925029266783]","[0.0004054940780629187,  0.05117180400952871,  0.00038816630337219196,  0.27805626224787894,  2.0785752420730913e-5]",0.8729790101219803
"[0.4996485637980617 0.6588215660235429 0.03871730100078004 1.1675846569918757 0.9113537415990816 0.2930826958946208 0.2244806000939913 0.9271637974460948 0.738607169005134 0.14024173758327033 0.7214579725151291 0.7104794639065521 0.5199778253050659; 0.8390569241314187 1.317011255203625 7.598108709515128 0.21934756209171286 0.3721662974396791 0.9313833834208184 0.6483697473732284 1.6964278618992452 1.0769271014577055 0.7048021827852013 0.8082773192242418 0.9730785249812426 0.6980468280804234]","[0.0005050201300144283,  0.0610814713040262,  0.00273538671038613,  0.28129513606703926,  0.0023083717228193075]",0.8563798370681177
"[0.385864048274489 0.7492133255860958 0.08476978802851617 1.1131971226775212 0.9683697881573743 0.31109686060674513 0.1380346709528425 0.8188744320140747 0.690240785766443 0.1512418035852198 0.6873950598837567 0.6770117468309842 0.5826006413863234; 1.0994311103689143 1.652848281074314 6.097258983189446 0.20430246824006254 0.44439962246160514 0.9679298047069596 0.5945867194075602 1.629841170928262 1.0856728470090853 1.284141572324724 0.7400182822258159 0.9204083624632442 0.6665203212891648]","[0.0006710099457855805,  0.0586725273701293,  0.0005500939740397142,  0.2823097044317781,  0.00014453978040704737]",0.8747163868498801
"[0.47344021147795884 0.651235633783672 0.06215129960524204 1.0712360072283673 0.8892726112386518 0.3124920391722741 0.14047616180242706 0.9915813925383704 0.7385439612691606 0.1792571430914941 0.7428651070231045 0.7105084755477181 0.5190316677333797; 0.9564888933407327 1.356234695233495 7.050396569142164 0.21694228688039102 0.3784530192804713 0.9700486240151988 0.5700992186558937 1.6762864165208595 1.0998143679144554 0.49464937762732897 0.7797089256487643 0.9420739491930078 0.6848676766828632]","[0.0002872952267972528,  0.04322469052231132,  0.00028871496339086044,  0.2833307218726789,  0.0022587079139280287]",0.8645995302816633
"[0.5911735013223747 0.7833831943776541 0.06797838311858294 1.0960872352693203 0.9200590861269122 0.3112557936940265 0.2813582100833696 0.8241888101452219 0.6581074258789258 0.15562031223148093 0.7342339752092105 0.6549136427156429 0.5053447365727489; 0.7619693471483562 1.7107394576005222 5.280115518068575 0.23404050665603238 0.4214069064899411 0.9336956931204703 0.5658912834600334 1.666656935306947 1.040993291698288 0.7561080926564581 0.7477613719136738 0.8610845206474549 0.6898405624850914]","[0.0011367266170767768,  0.07686347133865977,  8.050742657924053e-5,  0.28109438445442414,  6.76044379055299e-5]",0.8776955888807372
"[0.443797137898342 0.6476322092234491 0.048845385038351154 1.1510551453285083 0.9477532666692298 0.3050124301283262 0.08854937510887795 1.0490984224793798 0.7513844767013655 0.15248655808763156 0.6650042752578418 0.7283462863043243 0.5920068319081535; 1.3465647901538114 1.2545369050678248 8.614219098732494 0.2013205254025254 0.3987546006074247 0.9541114160861639 0.549954555979571 1.7244872869596621 1.137980828596164 0.7677411490432511 0.7494667441589553 1.014875025249033 0.7108929213770729]","[0.00027421051137429213,  0.029067123434628327,  0.0045955361842629485,  0.2899762743801117,  0.0017055346977858927]",0.8609629515457274
"[0.4794346606150569 0.766907261998787 0.07177071891078556 1.1207753838038061 0.8448144531836275 0.29739487117377206 0.29746958990108036 1.0298310387365979 0.6773902266056775 0.13653028881209847 0.732269290539338 0.6695522279374606 0.5171794271991655; 0.6523609652104312 1.6576322498412728 5.201620275136805 0.21959881221326927 0.42020927506513384 0.9333021979892165 0.7989022097194086 1.6591804020868328 1.0315511981821528 1.0753299478047669 0.8088782272541318 0.8823403528959233 0.6507514073529358]","[0.0006196216827033732,  0.06103528953617243,  0.00151711783452817,  0.2738569337233691,  0.00019283994565870948]",0.876251593740252
"[0.5862152285229434 0.7232583259263968 0.05938700766158052 1.1558733655229294 0.8756247725648585 0.32322308413187784 0.07114921420156047 0.9906164635828771 0.7513561979760629 0.13152776785998413 0.6636996659125648 0.6797744209027758 0.5909722969420743; 1.425842521841539 1.6966982279046088 4.922557864960583 0.2079602899894532 0.4154829301881421 0.9591460039073749 0.5223384273440249 1.596795931167358 1.1062116938830993 0.7382681834194464 0.7234794730823415 0.9511151715366083 0.7131674244922084]","[0.0002869783618559998,  0.05006838627243328,  0.0011091072290423728,  0.2902014562090191,  0.0003251711604978318]",0.869866986637139
"[0.33337342226238964 0.7494804291245589 0.056691145218590464 1.1311317534319079 1.015480953713684 0.30057998378618744 0.23378954856523518 1.169454939189807 0.6613318170794931 0.12143969346842991 0.7063972099097783 0.7115741357806359 0.5348674607022563; 0.7907661111709444 1.5864149617571113 7.19982080585919 0.19478741574894298 0.35685215939101705 0.9499824847782754 0.6767617739872065 1.6445174036849401 1.12740142326111 0.8816041538151893 0.903762767861718 1.0534719656763882 0.6740513272133746]","[0.0011550596200510135,  0.042614553545037834,  0.0010972137284690113,  0.2517893923819776,  0.0007667530553019676]",0.8730318650403264
"[0.2789293256904823 0.6736593412542826 0.0489056427291616 1.1650703279888477 0.7997952315884878 0.2864194393861276 0.10787549095512813 0.7699269735865658 0.7103508958515019 0.2333126745145885 0.6858097438970767 0.6899607967509824 0.5620785960167596; 0.8590222869873073 1.421976699968285 5.698246813035995 0.22440570289629902 0.5304516332874848 0.9188894037165226 0.5425036119643057 1.7226813051831598 0.9798118205341291 1.3129833990628932 0.7697596216289676 0.8710390703073736 0.6909849069038903]","[8.354514260519049e-5,  0.07820331793364772,  0.0020056453537191524,  0.2963992915110312,  0.00024679828712113856]",0.866457854510723
"[0.5613425561229806 0.7533220098400364 0.023466154232604543 1.111489438631151 0.8613956430836833 0.3259962968942971 0.254153518383041 0.7890591699194731 0.6986744701943355 0.12940154645262866 0.7420918422708999 0.6721941289504146 0.5392340670870188; 1.117160773660471 1.5516712113572828 4.937649493145857 0.21207825438312833 0.36004559426772953 0.9811973880680133 0.6289085667521613 1.6490810241688734 1.112349525324991 0.4605524684634602 0.8058608620621612 0.9865970990062551 0.7111909419785284]","[0.0004069928243401668,  0.07466868336426925,  0.0008055479005768997,  0.28290680224378073,  0.000547624013109325]",0.8708619423270129
"[0.4242474620842203 0.7746240775216819 0.0434125827909209 1.1052766428567125 0.8552747513100599 0.32986599799304017 0.23655638922563066 0.8112001606126935 0.6646444561365662 0.10661451623641233 0.7499675542720818 0.6600261800557357 0.5193147330527443; 1.2108312763063622 1.5764853153907792 5.027374335223281 0.20483909303674236 0.38181678639713135 1.0055928425362424 0.6056193444033754 1.6477826451238595 1.0936867362441083 0.31614883599854793 0.8087939888870781 0.956791617359065 0.7298444015841548]","[0.0004556817745471908,  0.06070287056675753,  0.0006862531267742937,  0.2794635637320108,  0.0002439854366138583]",0.8699867505199226
"[0.5044952912407356 0.6687813302150403 0.10154221272794997 1.1754638383528508 0.8326310921087055 0.26934928548897996 0.13818301159670576 1.0269966156000518 0.7634470688222533 0.22888258400879444 0.674697099946974 0.7304713686730064 0.553313766893606; 0.6629757008615531 1.356631829775737 7.873914939348913 0.22081059957164897 0.47101474356639966 0.8993521037699765 0.6541049649401502 1.7873428330261991 1.0468405827289782 1.3358095006311794 0.7648767416499889 0.93720205141853 0.6745883572100364]","[0.0002892866095180254,  0.048410245432172254,  0.0013126769027482547,  0.2889762412265804,  0.00031052340344484675]",0.863926801884989
"[0.4630412631592678 0.7481771118253878 0.0481628810871724 1.1239285962413317 0.94219075699766 0.3353697467493879 0.20254154762201115 0.9984600072113612 0.6521812940578098 0.10456400815338739 0.7230727260804066 0.6658877113604934 0.5406623614093148; 1.285010113978504 1.5702436220406613 4.52250249738543 0.21533954874910574 0.36596156548728687 0.9641492787341165 0.5541023411026613 1.6557976342451788 1.0988788305554276 0.5003897138588136 0.7983587168543295 0.9541394804339459 0.6977601263124305]","[0.0007682974384551155,  0.04893424877840613,  0.0015783130730945834,  0.2700560801262534,  0.001811170091502009]",0.8713616581973278
"[0.728376314962834 0.6506490230783625 0.038162779842167024 1.1519435175685022 0.9495960978574581 0.2795210989628971 0.13554050443569327 1.0345744761784645 0.7876977024924857 0.1244741107668135 0.6884425671952297 0.726890514331324 0.5687524825326091; 0.8920358523237018 1.4968476185703734 8.399828230102838 0.20317095549659323 0.3986759459253416 0.9470157131596292 0.6052854508880163 1.7358619648047933 1.0681439351268094 1.2451471092263138 0.7703001111223577 0.9330969683746916 0.7002402695035906]","[0.00047820624054084924,  0.03891474817312776,  0.001959480315737431,  0.28395633214220756,  0.000192461644663769]",0.8597834005294409
"[0.5201449533518686 0.7519081695955057 0.10664359174237187 1.169761033395361 0.9263608480194614 0.32929801829292427 0.20780414614148643 0.7497773017708304 0.7358055313188265 0.1811762583808726 0.7025808899824922 0.6924016301625869 0.5504081641090119; 1.2375141648937042 1.4707027135809816 4.951947994724985 0.22235618731210985 0.39032048446203105 0.9625914643932544 0.5731092200975211 1.6672595498931033 1.1016621185225606 1.1282960435650058 0.8393170753696058 1.0273334405505647 0.6687184525827324]","[0.00034515119716063377,  0.08196510526809044,  0.0017540020613968396,  0.2737385525031551,  4.5508821897782816e-5]",0.8787907214316906
"[0.6314499198702603 0.65011233369951 0.028575952020634166 1.1263353747164837 0.914024488810886 0.2938374482453534 0.13999344233139552 0.9983654748542651 0.7781627136624384 0.05965088936276071 0.7092418964424525 0.6762690088433515 0.5473104683867653; 0.6828323766511961 1.444715285711518 7.37365886899038 0.18941392023799805 0.44075503137806765 0.9091559107414741 0.5448779410452038 1.6695233385316257 1.0200444534627848 1.058529008067187 0.7608472159110963 0.9173895376775737 0.6908425981712024]","[0.0008513647632320997,  0.041003053847317256,  0.0029845828481804564,  0.29037328751536357,  0.00028566261200307794]",0.8614601148722335
"[0.4963515207871297 0.7571467639742775 0.12525730749695196 1.1293818724546876 0.9444361951148356 0.3148173633396828 0.21043857202001193 0.8333387174778243 0.7226044210765044 0.21851297542872775 0.6550219879505017 0.7044507123173567 0.5978233748128983; 1.3904627646618708 1.4308423917051432 5.844150075977061 0.21663780815252112 0.4114913037269051 0.9509364227969521 0.7005579549697395 1.6382518868376268 1.1506948441724631 0.7686211846090132 0.8167861202184405 0.9426154351171738 0.7033266614495383]","[0.0006333084300808984,  0.06515728299578352,  0.0006329130679666078,  0.27351948455104347,  0.0013347272912431671]",0.8738152991187751
"[0.6462260016605458 0.6939408429097946 0.026343407938252177 1.1699380708390632 0.9628618935488412 0.3034428673625998 0.1198386985759819 0.9388225431854894 0.7067775264321834 0.07781738259949797 0.7511200069269217 0.6546061452747296 0.5053311465263083; 0.7280499290810967 1.3649834138781451 6.583019764478777 0.21921778033641637 0.36506286646258 0.9721254569676154 0.5908355085085304 1.729418532750824 1.0538894371719945 0.9265710296599405 0.7428996265138157 0.9383235489714893 0.6838593449261658]","[0.000408990094565312,  0.06760013316995866,  0.00235568660361311,  0.2660282879377025,  0.0002493457854548364]",0.8626703460712482
"[0.23666675334871123 0.6869013246239917 0.06536715021150807 1.1247624548807216 1.0480500276909006 0.31135407771171 0.08705010560708441 1.183918309192563 0.7362945332182347 0.2544397235172804 0.6414002600655967 0.7725137172749541 0.5727106431519742; 1.6136253758070307 1.441172546311464 8.014988934569017 0.20843817740243048 0.43315001530674324 0.9366514940228143 0.6854015106030379 1.6008550517520532 1.103392536728189 0.850404964050413 0.7831950119254931 0.9248672277583813 0.6799340702454433]","[0.00010555016428913936,  0.041961215757802525,  0.002095838232321199,  0.25169111338637706,  0.0018732648781735939]",0.8630748831327597
"[0.8545594721045483 0.7139965906666996 0.038201201612046515 1.1383136445825182 0.869568445899757 0.2998241792441614 0.2104500015797246 0.7744328882378215 0.7440104255573659 0.14424029367174923 0.7855420860457829 0.6200944944139696 0.5393255669587431; 0.4678664904880962 1.486549040689074 6.711480778324651 0.21409631732792708 0.3470047087375819 0.9390487184693912 0.5958932940570615 1.7032331473054736 1.0785540039209458 0.984206360997764 0.7683667226093657 0.9335475971616604 0.681676199910181]","[9.935630823651936e-7,  0.08564308908044864,  0.00030027137209331066,  0.28553486038253423,  0.0001601933897027269]",0.8727477355288117
"[0.5111268063561567 0.7184990013528882 0.0816414866503051 1.149696141555806 0.8245474158768853 0.3116727482446 0.1462727707274403 0.9542694801415474 0.7240277774529917 0.23995304952435131 0.6651490634987387 0.6440124915745478 0.5441725991994042; 0.9448604810234706 1.4998645899878356 5.439554749111453 0.22419517046247922 0.4858866544970318 0.9408184241383266 0.716727855834764 1.6166787424545885 1.1237481216173102 0.8869953803471752 0.7761207256273497 0.8535662113438922 0.6890454446032671]","[2.3021877686078286e-6,  0.06679544303850588,  0.002508896857658031,  0.2781898411411233,  8.570643894795114e-5]",0.8624711462791634
"[0.5003538194907485 0.742133450597574 0.059702684756251616 1.1344808809150642 0.9362588632061462 0.28085129731628 0.16960218382541836 0.63740495899064 0.706208332853032 0.09440885027728288 0.7258408627156963 0.7335752017393844 0.5481062965364708; 1.0691480206700092 1.4330010438352474 5.413549221256744 0.2026849290798682 0.3379845571536398 0.9577096532457797 0.6013228630901213 1.7475193471926842 1.0297253058706377 0.9685505594884278 0.7647460368883489 1.013254138379042 0.6909390279820996]","[0.002040022383021611,  0.07234515102465792,  0.0024516895784604162,  0.2802662592043689,  0.0008501485363142071]",0.8784978699862961
"[0.5496543741646454 0.7288651959049217 0.037844343822054254 1.1081001823547458 0.9056310152820868 0.2913891122434582 0.17708325823877763 0.7406524028619662 0.6700403197504401 0.07025434428327157 0.7553349359545329 0.7400357786915498 0.564894786777475; 0.824154377434934 1.6164910302681847 5.847567290272247 0.20043127799118912 0.3543535806337288 0.9265448537572023 0.6569670107618436 1.62595630978961 1.070962938392394 0.7603596349663293 0.831407590813573 0.9319407651665975 0.6753640401039768]","[0.000397574282188586,  0.06853967148062566,  0.001131533305644054,  0.2804045658049983,  0.0005711658456332943]",0.867177210599949
"[0.3789340406812392 0.7187050958492647 0.11980767188961529 1.1688623177660742 0.9788544475564943 0.32097438082213975 0.15095570982148393 1.1223718604993933 0.7723669421606134 0.20212080205977712 0.6752329487970201 0.7039994929117354 0.535860748633329; 0.9679961635101544 1.514720669630222 4.331048572889342 0.21325403009922012 0.4651704084943256 0.9762988091456217 0.44567235655873944 1.7830591442354449 1.100677609991249 0.7723145825276043 0.7774381486994174 1.0034072356538983 0.7291264435745213]","[0.0007390271441545344,  0.03989382438514612,  0.001989892866240357,  0.26377807779047996,  0.0011777315418056624]",0.878429406321423
"[0.5428204219955698 0.7468271389975827 0.036448223381622326 1.1120538838595693 0.9734497131252676 0.31059839711735715 0.12682077971376599 1.013733706504966 0.6421280342410036 0.12586732849146054 0.7391599208048634 0.6726922580556998 0.5448890483352351; 0.9955091285669401 1.5435620002316777 6.01414962077064 0.20252998922393578 0.3984077120496617 0.9389702061376584 0.6586681741708388 1.6202132485877945 1.0262358561726486 0.8333712364705048 0.7913685444033864 0.8835839864417002 0.6537707299711443]","[0.0003541192444052566,  0.04875948827411862,  0.0015839173581863413,  0.27476477397406146,  0.0005875346205105196]",0.8675206711545043
"[0.47347080018687704 0.6786117816120747 0.09863354378491543 1.159107207800096 0.8450324981383699 0.3065710004740867 0.22162417830487366 0.6101456644133751 0.7263416073750538 0.15484613398242225 0.6544743072513945 0.7287100181173776 0.5721610370892272; 1.1583373023468586 1.3256345842766268 6.489265962681907 0.20739192460066933 0.42262360447747915 0.9608167965912066 0.5985922802249624 1.6608074566256668 1.0610028445218471 0.8025166054393261 0.7357980561345228 0.9749533434333946 0.7213984495340623]","[0.0009615704021243955,  0.07920727400555166,  0.0014089857490252795,  0.28540930901524125,  0.0002932483314340182]",0.8663726152350103
"[0.4600170142380548 0.664668136830589 0.141513090147679 1.167497870684754 0.7871208878432523 0.30424542676563354 0.18243974203431956 0.6774282918739599 0.7117719030767317 0.15593005836706667 0.6365386413993199 0.7048443462777143 0.5410026482800984; 0.8848917420290636 1.3942378237712818 7.5028198108424915 0.22881491907988133 0.4072722046329995 0.9356045755189845 0.5845851946217283 1.7215204865624183 1.0940484196641498 0.8275924680057996 0.77534218069284 0.94463497671693 0.6971257208814342]","[0.0007478836125420221,  0.06879686144707223,  0.0020595499025375733,  0.2756335460054406,  0.0009785431728646992]",0.8604028889027733
"[0.6867633248855656 0.7202583723137144 0.036209712207221655 1.143224130091018 0.7677279762757216 0.3007640954781652 0.23716740336985143 0.7092968257613168 0.6704515102317944 0.21660848099763713 0.6598678438379509 0.6285816275547584 0.5336312538994795; 0.6393128205364321 1.5068085487457732 6.357068192322784 0.21989337734492395 0.49880843648662737 0.9044313372514623 0.6637005880393155 1.5330791133667943 1.0719690766144057 1.1237435274765064 0.7264710649143047 0.9223329239872025 0.685484311669109]","[0.0005371170195576235,  0.06617177585566972,  0.0008082232466163935,  0.3013059034582153,  0.0009203330904099148]",0.8602740231458621
"[0.2247580035973027 0.6584186193690937 0.046340251567503404 1.1378301329054563 0.916216050958881 0.3240930552328346 0.17195718306218874 0.6962207953494285 0.7539248233913545 0.12606227085275776 0.7121622631363824 0.7586661658680691 0.5417701431901907; 1.2657431823547107 1.3273452832770256 6.622317548910296 0.22147610756675445 0.3832008952580078 0.9587082644890428 0.5747468582400066 1.7140101135490327 1.053817096030431 0.8530880453407419 0.7943060232830261 0.921279200661715 0.6903179513159441]","[0.00015232682040072545,  0.08140056154634927,  0.001489119091109059,  0.2684456363492551,  1.0090533825651435e-5]",0.8648646633004187
"[0.5886263562046565 0.7354470047513602 0.10839495550100522 1.082454493016962 0.8849776796388964 0.2816567396737756 0.1802564243622278 1.1013294688548076 0.6536175497162335 0.12243580568861538 0.6804641506708312 0.6267748825059427 0.5592458868151119; 0.653016198465805 1.6517702158621024 6.257133535321088 0.20623707227786683 0.4633845440681039 0.9593754066585837 0.6061826193648027 1.6395570156859494 1.0606431126829061 0.9651686469578681 0.8123619410116685 0.9666884109340333 0.6986996144059139]","[0.00033825583724781294,  0.048624905166988204,  0.0006095802032253392,  0.28238792373477695,  0.0007080670824665348]",0.8702253132118705
"[0.4885273123902334 0.6938788400869136 0.04550495157370475 1.1175530759498997 1.02937294902236 0.3110524253286831 0.1554305104189051 0.8278569271480818 0.7712873029293026 0.15191571390278882 0.6807333135356661 0.663973082196966 0.5433435147546085; 0.9290355045388384 1.347356771910681 5.947203018072753 0.19754817698695348 0.33077184699036066 0.9160134673008341 0.7032694517527203 1.7546971118943424 1.1061445412656723 0.738608613622409 0.7598590549497475 0.9749621286677527 0.6675499552382008]","[6.231951465212591e-5,  0.0726724286226066,  0.002519201494314186,  0.25563619457733555,  0.001722704694967339]",0.8653283511728139
"[0.4505957153275104 0.7493737042168058 0.03221935678035399 1.1358071138312742 0.7693432740363721 0.3009922075765679 0.197637574946134 1.331842959064727 0.7361144576260414 0.23098765750539868 0.7549754420269303 0.716019016646944 0.5515077852456014; 1.1813904752225515 1.5175977347647902 5.259996150296897 0.22183486084067866 0.4844006575201278 0.972368306493866 0.5155965780724523 1.6627051128009893 1.054183142204104 0.8718712437866197 0.7373809399246312 0.9113293103350608 0.6521488598269427]","[0.00019054587383563094,  0.02007056518357956,  0.001744095975198115,  0.2933558045245495,  0.00010433715827040228]",0.8687448458226835
