r,q,η
[0.544524599967587 1.1123524181025513 0.25597735966166285 1.1315589058238147 3.6074087782604103 0.22749568125758124 1.0047271377474696 2.119097839399727 0.36703908624872505 0.8340322485031583 0.7843921869882062 0.800744149646562 0.48181804088313374; 2.3749585551087122 4.076414235702067 0.6023772184151263 1.1931137658363558 2.1249570701252356 2.879244954454679 0.18429971979906645 9.398503711629782 4.798451676391217 0.21400160337583368 5.1295694018145 5.2385752543963795 3.1670003335188492],"[0.005698326824606551, 0.9327919153221215, 0.007835255898753326, 0.3983177316927178, 0.0021216669788763826]",0.6807204562165343
[1.1132468523995767 0.9878830758528611 0.196420892226002 1.1778772369430612 2.8937671817902224 0.18184597632518218 1.2731100626165008 1.9881781669226526 0.40861688609837044 0.4086186631918563 0.9721584779739219 0.5831024943817189 0.4687993725321929; 1.4805168062591745 4.276214208833082 0.6402381322849159 1.2230038789051765 2.3245877128620474 2.8929831056560054 0.2643891199473371 8.40591960186071 4.778456234232531 0.317056018698655 5.740199066665191 5.323506005167726 3.155315479066531],"[0.0017668045134212006, 0.8782190311483111, 0.014236961012919004, 0.43680817536989874, 0.003393427638585881]",0.6974659819805056
[1.111625288481918 1.12593504035706 0.10304211847955082 1.0690434081829834 2.808376249273614 0.199453701833107 1.8067558055819501 2.0289020148073242 0.3974776225680614 0.5919825342675328 0.8289763413964026 0.5770294928396827 0.47531608357940847; 1.8246119922108985 4.2934550821967985 1.5270849916515263 1.1799158495350055 2.106077566063007 2.8370027175793986 0.3559263102206087 8.390540067987539 4.7608762165085965 0.8631480680070001 5.474009653521892 5.4248386024045825 3.3466659059848705],"[0.008225367174121038, 0.8717694349337702, 0.005416293540391463, 0.43288975190955836, 0.0028656911107542747]",0.6878639386517057
[0.8973730638700382 1.0882913540940977 0.3226021207837936 1.0219780903897318 3.0665875129339444 0.21991035463770592 1.5241239550536247 1.9842266609227517 0.35529075214335115 0.4978312870777782 0.882986502105903 0.6124381706335722 0.4319603438385058; 3.003287067191525 4.473281360218734 2.3862743159618933 1.1885964852816582 2.6771558352839184 2.860201500678622 0.4180436226104479 9.121911370946808 5.108607965665185 0.3832163435496493 5.51942689443214 5.0612451367763605 3.060453538540872],"[0.005642549722014976, 0.9204754580016091, 0.0027224704705836543, 0.4948295738413415, 0.004529056843481517]",0.6923969376296074
[0.6087258721223798 1.1719017467863866 0.09990218491558432 1.1612028829700138 3.0250200413477826 0.22234128341481746 0.9490902032789813 2.033032803121461 0.44813359277083387 1.1659288871863724 0.7410968120075376 0.6601587496980104 0.4949217969185036; 2.626531218484711 4.453788569334605 0.6366322070439948 1.2356681045923388 2.541436210918233 2.846652503700135 0.9116325919784207 8.243905279286508 4.765754070131325 1.3895923846603766 5.296777857315611 5.338624978291246 2.915895284258328],"[0.0009224347421438785, 0.9018462732497476, 0.0005206868695756407, 0.41928861305733606, 0.0003306858276649687]",0.6938671906142394
[0.8044378538669525 0.9347821199511658 0.3422079634815116 1.0998781520635732 3.349139560858343 0.17719099317641596 1.1871577639400352 2.042594438202112 0.32255909719619563 0.2607604329343337 0.7594444048959412 0.6664441239427928 0.40761100827645597; 2.26354501006688 3.89124167503613 1.2186372081176386 1.1852267377155177 2.0941205170929087 2.8754573183601577 0.07474083610905304 8.999585434274193 4.660038022445084 0.32737235867168646 5.362418048553222 5.366043488621962 3.236792378310696],"[0.00730278523208431, 0.8876739826883848, 0.001870613498061407, 0.4242755221031937, 0.0013877389277374469]",0.6901322826689024
[0.7916811233454897 1.0396768499697853 0.18438720167921605 1.0625254689269747 3.1768163768305784 0.19261405080985744 1.593884578450831 2.1642936706821336 0.4450121363471609 0.7139711466644343 0.760366954456978 0.7844567412795751 0.4073438802826491; 1.2534045192755043 3.9960846227562885 1.4256026698200195 1.111884948589637 2.1060213792706173 2.7666616323247917 0.1617323522785793 9.335005992526519 5.024734375449292 0.23712932492890157 5.349359110411835 5.307851801272492 2.90395582383565],"[0.008518473216900172, 0.9761773580497418, 0.009521339641767924, 0.38113417318680387, 0.001815740370312248]",0.6968775049145436
[0.616296977814672 1.0633286919673925 0.08994994800413145 1.0748496379821717 3.232029400206672 0.17425966707700555 1.00569341993057 2.0489987657662585 0.40283822720199136 0.20308909467930814 0.805487160688783 0.657970858592251 0.40648872638588235; 2.3318479550540823 4.080988470091049 0.5831156129701683 1.1564219716006678 2.3060102067656736 2.758597242469695 0.245205843011879 8.730948962194468 4.783880484601464 1.2055615782743612 5.278023970810807 5.42746566804362 3.0196353618686],"[0.006447308824901361, 0.8916609537016034, 0.013531815407154391, 0.42140458871158726, 0.0005615026770137319]",0.6948647407171121
[0.8933033559402582 0.933490825535034 0.33248262031794207 1.1173516578970442 3.449220036983019 0.2086752229842467 0.8640114884218789 2.086600959541816 0.36323443749435114 0.957843715717247 0.8337376553746254 0.6627573863330459 0.5148261899865971; 2.80486705498852 3.999446257576117 1.592197004232343 1.2127846147700445 2.082002344286262 2.7869278579696157 0.7580134754338771 8.195236361283536 4.836772981616743 0.2649338661634298 5.371039602752861 5.317699095887857 3.015742997638046],"[0.002032923917426401, 0.8724609966252251, 0.013718544831852775, 0.3878609555852739, 0.0012520592845712496]",0.6878741117675315
[0.6487905292172583 1.0927596120477459 0.09818683896556028 1.1567255194404285 3.2582733150344363 0.18952397968245124 1.1772737750315345 1.8475579812357694 0.4192500363345961 0.3402511845631625 0.738841671584569 0.6949096101561955 0.4270273146636231; 2.0933855355889017 4.273534133138736 0.6308968981656151 1.181618504291432 2.6129801001918627 2.7707365197738505 0.2062674464484621 9.013240742931035 4.84015809819547 0.7009486246344174 5.216292921985934 5.017907591917041 3.044793948674732],"[0.010245011555342881, 0.9288099073390541, 0.0053384584131510255, 0.4588012353812626, 0.0010890092339771635]",0.6922958230317755
[0.5022091515022126 1.1447034717421174 0.10076803653237512 1.0952227939904107 2.826595083739189 0.19284460554578742 1.2805817555244179 2.205062037163067 0.41707303833761455 0.7408751899315364 0.8169533139598573 0.6460790972733301 0.411497296353408; 2.833546160796309 4.628334472365856 0.8852892440475815 1.2324495261810573 2.42839398529505 2.9607431385809275 0.41049166176182306 9.371307334572892 4.772972731572417 0.39574623397136816 5.202658155171584 4.975682852912565 2.928696814224824],"[0.007853901800423212, 0.9293395985595622, 0.0065218502115838494, 0.45606518695329995, 0.0003593208732617512]",0.684065616820142
[1.321999287250477 0.9140007946771046 0.17230418271741388 1.1795422538289138 3.20269345130347 0.21116814558507846 0.9213492022810871 1.7783532066826018 0.3740173009628561 0.5799658289613249 0.7696569337843808 0.7233666199685955 0.5642394063427185; 2.832425369385142 4.129510307005334 1.378612229755072 1.2826419990822027 2.6302584595558627 2.8867271992170127 0.40522021554126664 8.644299434192305 4.8691032671201295 1.0109149545334377 5.488617142470572 5.543281303427742 3.171042134698684],"[0.005714415621613359, 0.9959188846239517, 0.013234385616144815, 0.4329147693957843, 0.005883041702219603]",0.6923816277853051
[1.1062623549410804 0.9941838931012598 0.11646701567429013 1.1384316499166514 3.2540306714635974 0.16638949824477045 0.7569844880515855 1.7354797702544964 0.3941400674440571 1.2748614004526844 0.8669271489110497 0.7050440088288881 0.4827984276661296; 3.5472740865111363 3.9663264228554764 1.057567182089017 1.2150963335421059 2.4773680676912395 2.7389436380189807 0.4348287375804091 8.8038058866506 5.063126408233122 0.5010258085209698 5.299547967760764 5.294122415726112 3.1452414795665593],"[0.001973366184974027, 0.9941479054023902, 0.026611605812354243, 0.42233363015859327, 0.0008901565382084434]",0.674031367394654
[0.5297377639328872 1.1216696721415 0.19243195713080416 1.0965235054742597 3.277080787213228 0.2514101414510239 1.3938832462234694 2.2305741011882274 0.361746028968241 0.15955189523994912 0.7535105044039997 0.644439300867788 0.4238173883686309; 1.6224113014808335 4.30936821904697 0.4366887678936215 1.1473051948649293 2.510967061340069 2.8319585682137767 0.3198303731870218 9.67876126154549 4.793742626755061 0.5214294681944304 5.126597843189943 5.175514861979614 3.0207803346231117],"[0.008467844347465182, 0.9439200679374712, 0.003988444466878637, 0.40553215606443627, 0.0033447040073572164]",0.7060612166425385
[1.0176214118447808 1.109247309999951 0.08103879582064566 1.150329122241345 2.7893324419348158 0.17341292908139666 1.2039552701337943 1.6159385301744922 0.34721483796037744 1.7330734557121064 0.85799539987918 0.6865999763274759 0.4454811945561488; 4.5974587864878 4.391099788210973 2.4637038346275526 1.2440957014214666 2.7428707895129834 2.8495403759432456 0.7302598803000255 8.488855667856056 4.832922328245973 0.783782628136914 5.361882456082992 5.432333133718636 3.030822737765121],"[0.005607490796392214, 0.8569225762432525, 0.011738713311617592, 0.4894372140396776, 0.0008202753420849177]",0.6803834873771509
[0.8356037810105281 1.2034285515522865 0.4474144733904024 1.0222978665353053 3.6584926719932565 0.24714063185908547 0.975755678555758 2.0928424744823664 0.5729166138814504 0.3040046770794388 0.8205022441092606 0.7332167988833641 0.5115355815718482; 2.913773517015871 4.679913218909753 0.7017835776932626 1.2675200714512345 2.4636137538385117 2.947439071780418 0.5685914733914791 9.064354149020996 5.057582055141591 0.6616399880886892 5.596727376099642 5.335003417331942 3.0966400383504573],"[0.008084700524190093, 0.9939122454634709, 0.0076904078833292585, 0.42104090105162384, 0.0018752335154767117]",0.689256833668922
[0.7279448436720468 1.0558410743667777 0.07120064021740674 1.221635908097946 3.0136257988845827 0.20464824327201167 0.8669166027665868 2.053908764812528 0.37157198294235944 1.3217903198251075 0.7714664805594484 0.6422853640064649 0.4521870618930218; 1.9480066080533425 4.231274104089706 2.232011076141012 1.252441555936322 2.544753968035851 2.7758899030179145 0.09016619165585704 9.03295213187913 4.896030180997581 0.8728111975936181 5.335091044200058 5.422300640279159 2.9795449203562514],"[0.0038500260502471917, 0.9290245282136654, 0.016088436760662548, 0.42915045563339815, 4.808430292437814e-5]",0.6832626193942498
[0.7484437150883096 1.105425227059844 0.16239777565789454 1.0332982395084056 3.210393818185296 0.17452333925353894 1.2353850776514264 2.0753806696953103 0.40867334959664275 0.16789373126907425 0.7995610288800048 0.7001312121308905 0.444931545503512; 3.884232979208722 4.350184013400888 0.37477110248876594 1.1822303511466346 2.5503931588437347 2.73516554617369 0.3597943176750028 8.154397257128721 4.6187725640883395 0.2540834642369612 5.347259332979183 5.125620934183039 3.1201195631951264],"[0.01170555319608907, 0.7969930774140926, 0.0061203736730388305, 0.39450452474055675, 0.00011316382268567047]",0.704942412643737
[0.6969884496860342 1.0537575403818629 0.2795940374052881 1.19266527472069 2.995496366630108 0.2549696041233575 0.7641570472653287 2.0985014395424058 0.40297955094659527 1.5038182385252823 0.7954001419259389 0.6732963398750131 0.486593903004873; 1.230560330357512 3.9782304148729812 0.9323507338221894 1.2270498628950488 2.4305960197661465 2.88306186175143 0.33470866335596783 9.287669439778487 4.682434379414916 0.2000352998230962 5.51497319761495 5.411831377774426 3.085279459482643],"[0.002857552669120117, 0.9766131132305643, 0.013653806421002323, 0.4434947692095839, 0.006448942319988196]",0.6957047636278367
[0.6402659635401481 1.0821322575807089 0.24868256164616315 1.189815053918102 3.1602005159838944 0.20680387984514043 0.8744746145812057 2.2104930740413415 0.36400448385054573 0.4544288012881258 0.9970506702451108 0.6109508656368877 0.4677030371036025; 2.3961553449118678 4.175781213522023 0.6336251856812258 1.334034556720178 2.3172147466339443 2.8997506565359856 0.3447975879714824 8.98562941204804 4.481133507807769 0.34730369773642816 5.385498190645132 5.2327400178974255 3.0194722198944115],"[0.01646695248604846, 0.8213179778702827, 0.013612816556239284, 0.45087986445927064, 0.0027479908607019876]",0.6899488145961866
[0.5208686642214583 1.0939022053739644 0.30102734783782026 1.2401492972322847 3.1030760296293014 0.20832923424458727 0.8674487711115926 2.0495236562640606 0.41725232061048373 0.3141857392335497 0.8644571138853365 0.5506874492326129 0.4333758170592077; 2.2650881523353914 3.991337591865512 1.0507287133404475 1.234112824393399 2.503077789581088 2.8456300545355537 0.3109503926993492 8.606190611460493 4.74651510325783 0.5203034776208216 5.479546243484343 5.148461994882874 2.973117288426133],"[0.013433431514200818, 0.9309102947935214, 0.021961918057873828, 0.4040791307785182, 0.002108036539851399]",0.6842340850809914
[0.5184556700492896 1.1319759036380699 0.20277956858702745 1.2297204017337917 3.154017570031984 0.20687975329367436 0.9420674482417977 2.105658604438092 0.3796618472185971 0.2951368168125026 0.9776891225829336 0.6097209000165865 0.4179906351836726; 2.292509491061698 4.231726964038911 1.0744318337200491 1.215405989358624 2.4696819220592023 2.9208984207444377 0.34921822253186496 8.859138842971007 4.766984428535016 0.6186518272026087 5.263826436367504 5.070523749402997 2.985747840778144],"[0.01154317349598076, 0.9368662913554995, 0.037306096188005684, 0.3867641994687727, 0.0022976113755714908]",0.6812317213315754
[1.2554643094279205 0.9547525425570994 0.06778829504783229 1.012396505885032 3.0662827756182187 0.188788560618517 1.639864729306565 1.9753123012177642 0.37794783483008204 1.005837607884623 0.645703022062856 0.7254536300927564 0.49566518522341557; 2.6734219187393875 4.034110921348931 1.018110427498735 1.1606611518944703 2.493096635705672 2.9352285265677924 0.4600968347223119 8.917218440657226 4.993704226662084 0.5669292300106403 5.237125931228587 5.519045122542787 2.876582489060322],"[0.0010757484717732382, 0.9486894752586078, 0.005190293083516605, 0.4148505707894244, 0.0008264889976842693]",0.69712891967431
[0.9422569479309248 0.9371643305676366 0.07043693420799989 1.0572217952863066 3.173995906272916 0.19346163026515178 1.643614692592903 2.119867485543184 0.3825679169302941 0.9133762066704987 0.6991763727886536 0.6505296873905956 0.5098800070212859; 2.3829589455469478 4.019736590947698 0.9420070955952572 1.1379362923424758 2.5241154403499975 2.9880803239185116 0.4612730033609069 8.848080760346601 4.918639983976366 0.4969395742104211 5.45079730654146 5.346573330748371 2.9446744810517624],"[0.0021243188170372825, 0.9454089044120562, 0.008941072646749927, 0.42240603283945055, 0.0007242945050378807]",0.7077052038733569
[0.5463944573787791 1.1212644997788759 0.26533297782225146 1.1311227760628424 3.2279191061481773 0.21403481085837336 0.7428593535433392 1.8764042605499913 0.3453385479809905 0.3402733502018092 0.7019787543433875 0.6809923331833306 0.42410667407963; 3.47173426745626 4.564542544301069 1.1188168943249632 1.315007787277399 2.5935739628396917 2.989838537157544 0.235926935939556 8.600888399457759 4.719701351907687 0.5219253858626404 5.309244000094533 5.167719590874268 2.8849057568678482],"[0.0069041393040299185, 0.8818578244006862, 0.017213430216535836, 0.4279499007799672, 0.0021365353833512016]",0.6856085779579506
[0.7663299547628818 1.144628793943283 0.22295224987276124 1.1821357609642105 3.275323038437933 0.1868876668296761 0.9821183382998186 2.4251103495675115 0.36116575481991464 0.43532936628360885 0.852284389978563 0.6589418860580882 0.3964774799617956; 2.2642780776180453 4.288493622652515 1.1871657773361566 1.26156661782709 2.5986321664413268 2.8881009464706633 0.4446143549831674 9.162354884745302 4.891124225417354 0.8429133724551919 5.174466425636641 5.451838701453662 2.97592172405156],"[0.0037074119916061837, 0.9475668120605543, 0.01196681846249702, 0.432956295336265, 0.001267587900228536]",0.6886807074953184
[0.7614345053674265 1.188472643481311 0.28956405522302425 1.0606270942323421 3.28182527855037 0.17933535370847545 0.9080038160356997 2.228359817452625 0.364113984296272 1.3989197424770208 0.8192807731326408 0.65665943028396 0.43976577633357555; 3.3972343236851117 4.4959292835307405 1.1678592657458662 1.2708793056169445 2.3979387283100992 2.797895647832913 0.2982107960176454 9.111946067174312 4.94012215443995 0.6685627625670933 5.368734377689603 5.150929889586159 3.0028610200413044],"[0.005700061824151983, 0.8934466527758024, 0.009839723379281986, 0.44171304278200624, 0.0013867583803593045]",0.7013119237212234
[0.7763768892903389 1.070278845730793 0.1603115723786415 1.1440860435026916 3.080916702057145 0.2041782018863893 1.231330481035521 2.0632910238841107 0.3154143948574065 0.16478331956971543 0.6666266129647633 0.7393871891919797 0.5084039422763412; 2.250522205228632 4.292277841514171 0.7123598953197405 1.172091764724517 2.34570485293989 2.8308378243653483 0.725544718919257 8.543007341276535 4.602408476647754 0.9536730691613998 5.089657134544042 5.383825320303568 3.1586372236487907],"[0.006726560622787618, 0.841903294763975, 0.013321445166281939, 0.44289103517042927, 0.003306565086387817]",0.6942174800917273
[0.3574601461730987 1.0366460086757618 0.11954934085708162 1.055751651976794 3.319231294436727 0.21973226347310004 0.7005942817652131 1.977992988183682 0.30081636920673344 0.27185714316361254 0.8900754413527362 0.6168218762935246 0.5049677865673183; 2.4849326131306255 4.1417105229295235 1.243714994638809 1.2333736247189773 2.5271517955119496 2.9065757356447652 0.3018906313119114 8.980420144088079 4.83628510121732 0.6139648721785054 5.37522228703021 4.961931331503969 3.0431019147470364],"[0.008632840200602496, 0.8996594907552898, 0.018935108123324877, 0.4098683959639156, 0.0015945895459703373]",0.6933169688852849
[1.3053357896903859 1.1324188268945048 0.2044110189532662 1.1873345741930106 3.1086900657980903 0.19366302013269604 1.2275971568635313 1.921829947885585 0.4670538318760049 0.6227116081432753 0.6984674786385929 0.7385813870103742 0.41189724118658844; 2.648263569357667 4.162184382417884 0.9880060391546635 1.1566997120292162 2.435820267309497 2.8241742182931127 0.5738898013650579 9.162835460299153 4.740113191281146 0.6201513337018842 5.223378726996929 5.4766027588070205 2.9942477591854573],"[0.011985031884728018, 0.9620534374513126, 0.016128331547934874, 0.4508354261578979, 0.0012642266996263673]",0.6949612835475772
[0.40082870800802683 1.054653492634449 0.1972684281699202 1.0682486195747527 3.0262705597899906 0.2410611995186478 1.0665908923842369 2.316590854931028 0.3648538863676549 0.49672745765351983 0.7714754512916487 0.6397717751955748 0.4906228566245542; 2.4857535255788115 4.412723769583447 1.5873730297305035 1.2812409517829477 1.9939700454163487 2.8319221315848138 0.5113639664340667 8.517806998843694 4.927804625781798 0.8746224405459557 5.2239208136763144 4.991228402957246 3.0725438428182383],"[0.0029258078740422903, 0.7967869696190089, 0.010342238051371121, 0.4156637676059424, 0.0007754516962377604]",0.6900357645529047
[1.093676451364214 1.0119722817810246 0.15987172289134757 1.1183726236009626 3.243759850732956 0.2324507807716436 0.7996430991511428 2.479925835770538 0.3879406788520182 0.23758098781605896 0.7788816175504453 0.7105048379048408 0.45135646658181977; 2.3945796526458745 3.9249006056141638 0.8166442578773404 1.174591320798841 2.756347241963431 2.839359125414984 0.3438892919545802 9.0978112080046 4.823981650176159 0.6753139843574575 5.390136987627479 5.496532679541399 2.955253705652396],"[0.00822463807453395, 0.8530787109606166, 0.025793918430755798, 0.47714544944360554, 0.0002460869000614829]",0.6930119340537013
[1.1302924233135556 1.0651402006886466 0.14846284857974648 1.1096034216652662 3.0793982297576625 0.23400502847350307 0.7383962067278051 2.5322946456820485 0.3851411593016045 0.2391100373805456 0.7801353815469115 0.7060973840385064 0.447662979167884; 2.3014841150531695 3.923963016221375 0.602243807772736 1.15458716085749 2.6132750503268554 2.8452123077648066 0.3068003642338086 8.914475183164829 4.834238313909114 0.7073968938156705 5.413176437204416 5.362746206755194 2.952775203897808],"[0.008408529609288595, 0.9077162548015381, 0.021942175372223035, 0.4774058584355498, 0.0003101400918378396]",0.6977527790392946
[0.47219761277783157 1.136280774768767 0.24988434675701185 1.108686585398669 3.0822616668603793 0.18411815543376675 0.5838183101729183 1.741634653618572 0.4145548879557375 1.0342559017902204 0.7686368080616878 0.6628909992880376 0.4434632011551182; 2.5603959691378875 4.475754913923575 1.0178773968899353 1.2703601594407083 2.405036374718235 2.9487807046193657 0.4919837101811505 9.110569710025038 4.7808582158366075 0.6034075409131373 5.275592886273311 5.302878463711602 3.174847566505902],"[0.0027434954910329937, 0.9900864864377522, 0.02386618079727011, 0.4534861844514366, 0.0006379501287818784]",0.6950663163221594
[1.0798386934706503 0.9476786903382548 0.11528879275315118 1.0941268506869455 3.2962991739052128 0.22276611577716188 1.5183800716110656 2.272939543390077 0.3390931040387797 0.38734042830003007 0.7798604857659273 0.7048594404166874 0.44833124141478664; 4.233384509769429 3.861499725631006 0.8102577668678516 1.1631778031474433 2.2977629671543203 2.741581691699558 0.2903217240564953 9.153379537374626 4.759895075379955 0.37242934303228764 5.446782412164332 5.408784783080382 3.042163209984624],"[0.0009035902885895107, 0.9563434291152516, 0.010101179826733654, 0.37150214666273, 0.001794011127392396]",0.6884923174856697
[0.6954648689633954 1.166851730033221 0.3425792002372271 1.12451809976952 3.034792596045486 0.1815846650711901 0.7631048878441165 1.7058499777570004 0.39906770667005953 0.4348782316056368 0.7377833178122353 0.5930822752818695 0.48254608012949507; 0.9204701391492822 4.852030388491239 0.7941651614558245 1.2308712169901352 2.3631759206447263 2.9152619472323615 0.18210063068447377 8.606393840772693 4.5358634159038544 0.2618282118789729 5.242522529575357 5.1930441704096175 3.161406638683127],"[0.009160053676449197, 0.899537642116931, 0.023551539067256547, 0.45862886262960595, 0.00030198955588016515]",0.6980073373543302
[0.8117279634967528 0.9843411900477426 0.13041359276154188 1.1002655529679264 3.434566128459731 0.22720133653226834 1.3734398798966583 2.365680191608004 0.3442431356968141 0.8085137937541634 0.8286903497303487 0.7517654624302743 0.4437028613093683; 2.9276142507809855 4.240684145337612 0.6071669543517383 1.2108784941274555 2.1850442178286626 2.7759879795702824 0.0490119854716112 9.102557081246164 4.867446244500614 0.27958481202624974 5.366165537778385 5.413336855662329 3.0050131708409413],"[0.004002425727274701, 0.945506728219865, 0.01283778664109812, 0.3518476762175338, 0.0021260691321797307]",0.6953316991544048
[0.6890164335581759 0.9642417613899403 0.1620516121626714 1.0950028019539175 3.6885492471493153 0.18655342596147262 0.9423175172973167 2.1426875547987327 0.3424803457024732 1.0115180801029517 0.8420785414355237 0.6725043434961901 0.42024578089062103; 2.7538974634501963 3.8634845339015635 0.5549525112318395 1.112943925772066 2.2058775284602685 2.90433791617501 0.04547019647791821 9.128981954611763 4.945799157588588 0.12241865458509495 5.564946688579003 5.599454756051612 2.9992266193486192],"[0.009289503289286807, 0.9553500997181017, 0.009898684197268661, 0.3726402297455145, 0.0017301073579715062]",0.702583502358103
[0.8814191758831543 1.0196696162857124 0.09066297069210269 1.194303027079788 3.3813492330762713 0.2224511426231691 1.363246927285895 2.0767083594731215 0.3177765923572167 0.9957028466920311 0.8017211153633099 0.7413067183553766 0.4888854831531835; 2.5393121025837577 4.21700888917865 0.5703087663328475 1.2161876005614185 2.270331634236933 2.768466106699661 0.11930350626351294 9.003481172833597 4.8754055345065 0.291062032637929 5.21283250154672 5.161101664112845 3.0891020634254653],"[0.004117217862403993, 0.8999312857590878, 0.014486804124993055, 0.3775243066696018, 0.0018598084702873903]",0.6957436771340191
[0.7869557461782895 0.9569422700477725 0.09416677837456364 1.1846503338811674 3.448426084731281 0.20829905696341547 0.8958580437117497 2.1061639433779447 0.3115076521790616 0.5141137218661685 0.8010492169066842 0.7308702645972078 0.5024656901306397; 3.015882455357345 3.9345828899153834 1.0275816427203517 1.2762722908892408 2.315547533457588 2.6316104487828373 0.13916520890855952 8.799101597868445 4.6099924731967565 0.735274097785111 5.33067707448432 5.134427957557355 3.0952228124443013],"[0.00686484960010754, 0.8723193018117928, 0.016204079153394998, 0.39090293715572166, 0.000544673745219865]",0.6806115272820683
[0.6378107363591714 0.988484722648687 0.12193771801475072 1.1818604172199085 3.213870970545432 0.24293944052624813 1.0781735789358051 2.2747714418834875 0.3236855310502076 0.32259815885313603 0.7147762761454657 0.8230112024413728 0.46589151402846085; 2.774826383425687 3.602380428844943 1.3613980307750757 1.274323732857392 2.259229992376751 2.8590728105811634 0.17301146698662756 8.570463658567036 4.796360083391881 0.5388599327319451 5.489418786165464 5.4069269413004175 3.1590262276162453],"[0.006758359265965406, 0.9026303645749969, 0.018622762548573986, 0.38301943896090174, 0.0009308067979569303]",0.6763256442316194
[0.6324760604441352 1.2255276818447 0.15810201345895103 1.0757262434806063 3.1693018993834885 0.1741452743625493 1.000347641261873 1.8409942829686492 0.42889272840775394 0.9873850308838766 0.9310865104309433 0.5451457040965494 0.43944664483773327; 2.7943016464412653 4.369995542950589 0.7885296559970122 1.1492583843789042 2.4666306720445625 2.784257128675572 0.5139757852945779 8.968979629161073 4.751818452420603 0.58007326809204 5.394816422987403 4.993786970086268 3.018645764379351],"[0.0018614526953239184, 0.9650140743565752, 0.01506351787031648, 0.44840730095200015, 0.0036827906922690893]",0.7134510855875819
[0.8822644703369865 0.9457858640264339 0.21608336775257245 1.1952160530847378 3.603643330064823 0.23466074576414636 0.9941407096726467 2.2032778738931276 0.32643152747567483 0.6439747044669615 0.7044030782349932 0.857308149878022 0.48778962922239427; 1.8654890621519626 3.6172290224556805 0.5930663010834807 1.280155757322549 2.766410918190979 2.8910537733447055 0.13381991440709914 8.775157979442987 5.013777926571849 0.29336860501391093 5.201572548839336 5.164675445413984 3.0290285767106235],"[0.0012695792003126858, 0.8118023483217391, 0.008732960930346116, 0.4153722701652396, 0.00025458481468020196]",0.6927387720144496
[0.8550654529118316 1.0479388722791851 0.18813624003507823 1.0265954535279906 3.2227803409493356 0.25070209889900397 1.2292613100653853 2.1627753080799916 0.357125172932657 0.573022153692939 0.9204265577767663 0.6952291814162644 0.4263231253155817; 2.698722592121931 4.190073431803272 0.47896812096515334 1.170874661496844 2.089768517772951 2.7867621256464914 0.25503174182193566 9.662584130961596 4.5448349144684155 0.1332892622725409 5.419793427772416 5.523379429448692 3.18890445132564],"[0.0004928596481518268, 0.979763344365866, 0.02210378535212079, 0.3777451274010965, 0.002183608221614348]",0.6965984338620582
[0.6572554226361802 1.1061480950759108 0.1888978280534419 1.1596852896575487 3.193274243387963 0.19499320464644498 1.2550036146910122 2.080522190459196 0.34203288593912484 0.8217884547511214 0.786078075942281 0.7351140877296267 0.41023201542827625; 1.8035725305718264 4.303231695045356 2.6247655826314995 1.1784302641381197 2.353074974776684 2.8850173080338966 0.2291140469048381 8.132087895666855 5.013153880513541 0.786149908006737 5.2207147245045045 4.968608346989356 2.8988324113535047],"[0.0022955329289372902, 0.8304323921864484, 0.005324928083609557, 0.44288645702537405, 0.0021904325081274242]",0.6925825896499613
[0.7630799452377575 0.9339584297471685 0.09655684753904882 1.064473997300883 3.4033751509857484 0.20644725385705942 0.5875916785707727 1.9199338240153223 0.41739369849622787 0.4630599067115453 0.8054885684939159 0.6455372713818764 0.41512211534561727; 3.303563791622098 3.9224199836983433 0.13650813174995252 1.1639698962369218 2.3665829702636163 2.7641213124240958 0.2962923089016497 9.179173842064774 4.703724238995221 0.22081064590068952 5.394834861839209 5.323561535359411 3.0181386187856205],"[0.013615597871058597, 0.9602673914143767, 0.015064129691270767, 0.40162613261223457, 0.0015901245576652359]",0.6941175537389924
[0.8256334374544916 1.0462401554594531 0.18874561348404206 1.1267322455843212 3.3067547200671066 0.18955571340575156 0.633758022670887 1.993769737826524 0.29068296888341144 0.7589946111384698 0.8372747919093777 0.6049459263569619 0.529750663970578; 2.492087923748836 4.096615797729313 0.29500082051296017 1.250471451408853 2.452948782050149 2.862413557984338 0.250568620727475 9.0401683065624 4.926427922049323 0.5008324301311434 5.315260731411797 5.2197373769764255 3.0223859209304704],"[0.0013361758424546883, 0.9185644096144007, 0.027145987846555038, 0.4018341264477249, 0.0021560423374899426]",0.6951920852009275
[1.0876768532211514 1.126016118852694 0.21064209580958432 1.1106352772962824 3.1088580352436206 0.1999718357195849 1.2507787800912582 2.107518854551566 0.49006152452738083 0.9288891065803506 0.7947268055247485 0.6975924803513189 0.42267917852082315; 5.272225777802421 4.086263537497879 1.1586920969935939 1.2429116050467146 2.595346373627316 2.7413927072211317 0.22652024039753396 8.746135365751455 4.774972235092763 0.6170309766057479 5.369199041557488 5.205149507228428 3.149259752621915],"[0.0012872577199329364, 0.8305058054701866, 0.007877322655102013, 0.4195300203417293, 0.0006126094606034293]",0.6994793424378283
