r,q,η
[0.45683755994861913 0.7173066500134262 0.12599236364244154 1.1478003648940232 0.9507060121664204 0.2998623147104273 0.15619388170047532 0.8201178930463822 0.7342470865270563 0.26820058386900786 0.6734933520625088 0.6275256105621875 0.5210146269093914; 1.214113920281877 1.5437730449069949 7.974225617605424 0.19087472889194135 0.3980629814033666 0.9646579647775261 0.5120365498350985 1.7661352995670008 1.0913408898713362 0.4939562326141451 0.8073137189713089 0.9702269889232426 0.707785131113798],"[0.0004319647185372461, 0.06981634601862254, 0.0006283727890486154, 0.26685301195733335, 0.0001913469292731245]",0.8670866746928513
[0.49250323830001136 0.7364844633094091 0.03838107383476792 1.1394226130318112 0.8549282921652921 0.31579186107679624 0.19966122096666994 0.7815893034581785 0.6911290458571686 0.06407155174025864 0.729816239303268 0.7204648806019971 0.55404397573851; 0.9520313546090308 1.5140482782833085 6.304839020817431 0.23263873354462622 0.4919640683316703 0.9463607682026618 0.6298887987911819 1.6068173687144274 1.0952888775037537 1.3658936346086892 0.7974624316015806 0.9128282906602393 0.6818872596995345],"[0.0008781748175363544, 0.06841388357338583, 0.000385464839998323, 0.28381477810063355, 0.0009994731589739309]",0.8658168112406699
[0.5088296973705578 0.7413253155934403 0.055040978347852515 1.126735204954126 0.8698579278131139 0.29844675860082803 0.20821930491614038 0.8901605330528123 0.7077249637266942 0.06807299073568651 0.7157777852949628 0.7343220286803873 0.5579617833592885; 0.9443405936331474 1.6731665014604669 5.756152264135167 0.2570046338552452 0.4732480103885314 0.9321448226763931 0.6144391593462815 1.703590855534839 1.1021424605249535 0.8671183227492039 0.8353110809781313 0.954553359358165 0.6640628329885886],"[0.001110268751865976, 0.06496117710259973, 0.0015030053952883608, 0.2693493833335632, 0.0009677125174858609]",0.8691452148637084
[0.40998431592062506 0.7580097237962804 0.10180312186534628 1.1503597860679042 0.880922807176217 0.3126459688009391 0.1477647036610929 0.6911821176415851 0.6925497814028776 0.13738883585252648 0.7276894223300638 0.6904361894138287 0.5307541115995427; 0.993826780714419 1.4192147689832266 4.219033581689689 0.18574705267741842 0.43446659981731606 0.9287590628511498 0.492074830506813 1.6697475015321865 1.0432280700300047 0.6327754855075203 0.8089464330588815 1.0238232326859351 0.7294034346265472],"[6.72249625564814e-5, 0.08060869216533562, 0.001454826064724941, 0.2922198806034737, 0.0008381976944699758]",0.8785976441518112
[0.4904890202354138 0.7500292787235754 0.06895788790535466 1.165984152687447 0.9066765333333482 0.30755175086758657 0.14607775800387526 0.7564415745860955 0.6674536558670023 0.1669023776953034 0.7180552271623687 0.6809298155975253 0.5586656422239714; 0.9623845697332399 1.426535192310556 4.393640830263956 0.19137308097166839 0.3918757723556424 0.9095642784626975 0.4774133566449687 1.6923132505714908 1.0315813371554425 0.5457912347861623 0.8129794478352409 0.9899894155012442 0.7229222473957102],"[0.00011626417966491914, 0.06865664224748289, 0.0015240537016448172, 0.278043362746841, 0.0015615223583909056]",0.8771566582372162
[0.5828773089224927 0.7047274822208025 0.07067844771205598 1.119071555682375 0.8462699577986357 0.2857663769275362 0.15595451481951245 1.0974035151214838 0.7603655443489025 0.11230709397538632 0.6785033065306905 0.7160889811547835 0.5419027604293684; 0.9025591231232966 1.458264402699353 7.678218144767488 0.21980827797584418 0.4262308453422703 1.0104733595859134 0.40225374981552864 1.84371403597078 1.1274966290521151 0.8870562316141785 0.7219625693850125 0.8655113151114462 0.737708235511511],"[0.0002566000375480116, 0.03306357903766572, 0.002162250228323211, 0.2773266055550036, 0.00026141101806956637]",0.8598115347041745
[0.8308644802184774 0.7229032442002006 0.06897615936523022 1.1296843147345683 0.9344197397373717 0.2906751854651998 0.13965829408103486 1.0804837784977963 0.760564399860397 0.11367253817336753 0.6848680094749074 0.6953129228811907 0.5842598898092253; 1.1310504291290497 1.604844030707331 6.276830230266968 0.22538168364592426 0.4249499361702628 0.9360361079176007 0.4788861388164034 1.7391931457115155 1.072596217317531 0.4780901283590219 0.7482283246851867 0.9369884430959399 0.7065859535140493],"[0.0016079210911175517, 0.036071393521118746, 0.0011763646365513369, 0.28668099085902365, 7.609967490983266e-5]",0.8635101472386995
[0.506253064084219 0.7487106727390028 0.11586109932952594 1.1526668407121403 0.9686587941941348 0.30436286570691523 0.12661402022670595 1.0762225012125795 0.7056909234752008 0.11829357642893566 0.65561278764325 0.7401930898758373 0.5568384270105818; 1.008887902791978 1.5167178247526878 7.149886830912374 0.19881914784150245 0.40096443355574274 0.9535208063153177 0.6378034613551222 1.805538353338441 1.0501310004716229 0.4452118920115966 0.7230388482429266 0.9275196341341193 0.6932876671060602],"[0.0009264720659689946, 0.041081632752579714, 0.0008139652163039803, 0.2833395714088578, 0.0001265811525579396]",0.856665311322881
[0.493839316525051 0.6398180321785406 0.042027652165763894 1.0953381256911496 0.7889750941620886 0.2838442202519249 0.19830873702297475 0.9728911384647784 0.7109323785929952 0.19349977952777625 0.7990377783937708 0.7133300329538099 0.5486974956988758; 1.1985018603165176 1.512810086084899 6.788400053260266 0.19684114499878194 0.45742816504279776 0.9480488804575575 0.6271755863606104 1.6098995191669632 1.097140226168822 1.4144540878108982 0.8422219156508095 0.9680845562422562 0.6978911299092659],"[0.00010349821398967616, 0.05460068881149852, 0.0017179613815526415, 0.2913071093930252, 0.0003480066981809103]",0.8668723310905903
[0.36063191508518655 0.7558715261083911 0.2135453930414856 1.1439033347454464 0.8165318181049377 0.28165898366801534 0.1960639204512067 0.8077895971751898 0.6814404034776531 0.10004892128384396 0.7645739537472998 0.7285466484261679 0.5286068206475915; 1.2446147354618713 1.4618827557699337 6.125750205435018 0.1838209800917223 0.398444060366862 0.9603533541212217 0.7215735545346985 1.6096663499011874 1.108483879040992 0.5681057837389052 0.8609459351596574 0.9083864523806306 0.6799445277367684],"[0.00034837347446651064, 0.06469751987426892, 0.0014343818408675602, 0.2803127583064602, 0.0003193454537793678]",0.8708462597837905
[0.4354178209115479 0.7482426581775998 0.17732833599447326 1.1370184524907412 0.8164449126976241 0.28838584076619694 0.21677712160804533 0.9114220927865889 0.6922194457907798 0.08466266677207462 0.7605776349513913 0.7251786854719291 0.5358303546471348; 1.366470638481053 1.5069609338601364 6.104848829293123 0.17575364650498132 0.4063305082390844 0.9847047242047237 0.6514932185709509 1.5593977053847023 1.1043714546883 0.4528402334259901 0.8371423014839517 0.929477931500542 0.695903191402086],"[0.0006021831693321024, 0.06289975471704708, 0.0011997202861222128, 0.27286588456886557, 0.00016916628448166462]",0.8740264073580528
[0.7065621537246215 0.6657466624107863 0.01728833880301383 1.140306238385348 0.8747115280389761 0.32001051946354403 0.11277601959337992 0.8800594904219747 0.7391279628131991 0.2340374825612973 0.6382230254119635 0.6458474899059675 0.5519532284100568; 0.6627026494438223 1.4013357428490405 7.080280987866682 0.24915211325250808 0.43303999405257476 0.9104714421966157 0.6227546256180042 1.7893124034361054 1.0647815753807184 1.366424148349371 0.7674084594565538 0.9364030921641554 0.7062003486970957],"[0.00011640188941670008, 0.05725789667503233, 0.0011226437400416666, 0.2774544749350204, 0.0011895561234461973]",0.8620922055166248
[0.45097531134590985 0.6955757007880753 0.013983121788379587 1.1529511871025926 0.9805678081887701 0.2784708616631404 0.14854708328731117 0.9970252428332084 0.6984270431226713 0.11897285529263518 0.7248448254830391 0.7057227919651723 0.51350231800872; 0.8120070009515459 1.4960832361291847 6.916631890574026 0.18012709189883624 0.36634465991011467 0.9730811991671747 0.6745798521595806 1.5817988190665375 1.1703112754075409 0.3598003634699201 0.8532115978762345 1.00625782430989 0.6598531385873132],"[0.0005002279388818377, 0.0580296673831179, 0.0013573974229520846, 0.2726776842304362, 0.0007912183950410341]",0.8611598202568682
[0.47614716880487135 0.6323003333578903 0.16407187500023296 1.1260090905314106 0.8439794391091515 0.31980953476666996 0.07374445117485173 0.8852456235884295 0.7355563914834804 0.1153643413023582 0.6849125393349184 0.6986636667693579 0.5887743729980814; 1.417450612707512 1.32036039727014 6.9756284423196435 0.23802256871629734 0.4194784789684102 0.9292715053969292 0.5485555956194479 1.7505248050007245 1.0207825365143934 1.2160901491087015 0.7277195423869768 0.9011034590114527 0.7169500622088623],"[0.00042804359260161136, 0.06265629271195572, 0.002912722202934284, 0.2864853167291689, 0.0005567538260512347]",0.8589683132870027
[0.4263505893032207 0.7175910739068667 0.02815765689896238 1.1046516628533105 0.8918895903508484 0.3155427317846885 0.16236503247691564 1.0019251742936315 0.7086660211291227 0.1732675766245861 0.826301926587101 0.6889129483263949 0.5386927642247342; 0.7543431652161597 1.513535360102608 8.301936745411847 0.19936728207889517 0.3939864708111424 1.0159086301769384 0.7971796093839592 1.6250221204929804 1.129281482698332 0.63373938152069 0.8316391177876041 0.922280545725442 0.6812166153063528],"[0.0006859812788735077, 0.05480510982132722, 0.0021132729016325098, 0.28177664202045044, 0.0005996007290316512]",0.8601130571445055
[0.5007412312769935 0.6625157511404163 0.021629104339555887 1.120416499010017 0.8293727057673941 0.3074503156277182 0.16307342053306778 0.7810186773624279 0.7171750068677384 0.09601973358369818 0.7813842960356872 0.6827195926806364 0.5804623101107483; 0.7602056737338883 1.5932105631178408 9.59510691006152 0.19630774262163336 0.37324133073812993 1.0052287092006422 0.6977438213663011 1.6010239376930129 1.1217499222537475 0.6655105595399124 0.809135812627164 0.931094591019309 0.7110624615187339],"[0.0003551199686143222, 0.058868192471896105, 0.0010929306075051987, 0.2698507034458553, 0.0003010076130101871]",0.8578579253473662
[0.5107484132413243 0.6495504067564798 0.09578061668587165 1.1619297214192452 0.8766865812980178 0.30282855548239057 0.1871427392525265 0.9909153936398253 0.702710784083279 0.17770777082816175 0.6274405884767308 0.7040303834163284 0.5171518644718818; 1.4317053516219287 1.2652967080320177 6.385013516509144 0.21501533183501897 0.4728622003377549 0.9107532635335258 0.5001330897476356 1.7256993929719027 1.0662921232818274 0.770803811384485 0.7873592769759394 0.9627873552485694 0.6836726281779837],"[0.00019086228050551235, 0.05679565803785325, 0.002782019892221256, 0.26618512328941935, 0.0017538339817026111]",0.8688205099172382
[0.441808091229946 0.6825431962514199 0.05908770098410809 1.1027895249741424 1.0261390263347117 0.3083517489468664 0.1666674468358878 1.1471065495292223 0.6647076274037447 0.1670364405209421 0.7473618830154027 0.6338125737273377 0.5750566669494293; 1.1172928455037061 1.3898648595869687 7.73215956763165 0.1983839689436027 0.3397660461485702 0.9483161920136798 0.6301585065791349 1.641557905281676 1.061450934178429 0.8884904838155483 0.79918164809108 0.9171219948282121 0.6980538116737457],"[0.0010890768324890567, 0.035848624138034475, 0.0007136509656783299, 0.28007425104095185, 0.0003447758055551592]",0.8588080384812985
[0.44668473519923835 0.7294470935464376 0.0671504335760118 1.162684841393736 0.8878132960408296 0.29542135692379096 0.1336410492090832 0.7565102530842138 0.7690918965849282 0.14401576720670412 0.6605135187858359 0.7494929694947089 0.5227098466816237; 0.7766152069532766 1.5576850047947366 5.566262181301625 0.2319731590736168 0.4800825062345055 0.9392573574753722 0.5461491471216176 1.6775045722424833 1.0953972712427946 1.0954771144200242 0.7630961923441788 0.9688391234883807 0.6677647692837735],"[0.00017453738029593518, 0.07509910329133612, 0.001259280345100282, 0.30059907640590455, 0.001528820473575233]",0.8714478397236538
[0.579849363721393 0.7435616427307812 0.09476392417805092 1.1781429318752308 0.8704536127929452 0.28489752854696815 0.1561198449942409 1.165348175681673 0.7326925193233171 0.10270282318182596 0.7833716406413123 0.686581319460872 0.547241694539613; 0.9079960370045816 1.4832478603007038 3.747207877612875 0.22910911409898838 0.47116102618113836 0.9205858737652544 0.7425572616576209 1.6234898408385434 1.1067486794022487 0.5633633067686861 0.8208021856415824 0.9950117044450179 0.6995045749400557],"[0.0013343652986203404, 0.0352654806822375, 0.00016894187581228628, 0.26743052924381017, 0.0003267989685620983]",0.8712444348400288
[0.5464925023245454 0.7357711600140516 0.045553993854280224 1.128778343826319 0.9551439032098659 0.3001014183154324 0.24241270257901829 1.0091880552375507 0.6984067406811715 0.10727397950457929 0.740880029573522 0.7004422045856862 0.5135662732171968; 0.8016185806485694 1.595781073123968 3.4254821677366767 0.21937928240617005 0.44779781420335707 0.9289508311597624 0.6361633507221824 1.636173925660122 1.1238083560166934 0.8470189417823097 0.804615194480562 0.9807845792225889 0.6621273531091876],"[0.0006643685595902548, 0.03955829428028318, 0.0016544323571641697, 0.2765933703041332, 0.0008664592078662204]",0.8823359986113369
[0.37073979763275466 0.696618402140531 0.08117927130211494 1.146198310021243 0.8388787083405549 0.2911954707746318 0.14921960761942182 0.9033931568335436 0.7172323566159977 0.1854900625238164 0.6721462473818527 0.6914431731012143 0.5848968792876517; 1.0550402009380633 1.4804644050616944 7.779142063341419 0.20260358770676795 0.38256803162621345 0.9712060545256885 0.5301893217222101 1.7084241630689507 1.0567589764933203 0.7866855864180344 0.758127726901014 0.8830625451274816 0.7313833039899962],"[0.00010686928745767519, 0.04565717608335366, 5.272964679870857e-5, 0.28379858680027914, 0.00039123412002187044]",0.8570951589102981
[0.5472873799161299 0.6655434242861079 0.07850662236077428 1.1320893782309058 0.9076893519642927 0.27243716521114125 0.1737055099961921 0.7452598533420238 0.6455683784061573 0.14074441818589156 0.7475117316172218 0.6877275738648129 0.5054016496562248; 0.7931364046779942 1.3659825484002959 6.940918301551871 0.20472860304759752 0.3777184696140672 0.956544772450256 0.5925141396250149 1.6146258117720713 1.0673302765982435 0.8215724974662577 0.7452548290272261 0.944486267699367 0.6880780211029358],"[0.00036267645154084766, 0.06448502057842499, 0.0003789664789161957, 0.283564540764383, 5.4721437857460196e-5]",0.8678363524830836
[0.47056805974002064 0.656268700080922 0.06137445639037121 1.116644909126786 0.9331417095186362 0.2725950519994088 0.1557157331296248 0.8031729006929452 0.7428316439750355 0.11790395745007744 0.7066101942138336 0.7296943700644072 0.5539301691179325; 0.7895337327479615 1.4001814099140837 8.265194463825212 0.18493265787341434 0.35821627693551383 0.9380178758985258 0.6197835676522256 1.7180141895107097 1.0782941344211465 1.4898952925422693 0.7240909194940242 1.0017983742326089 0.6822668337125115],"[0.0008946801613690351, 0.06438415422811944, 0.0004853640017391993, 0.2772105894916083, 6.774666002228633e-5]",0.8680138505369738
[0.5669698137510225 0.6431621183892017 0.06886157720938456 1.1268648723536892 0.9057406662455002 0.2875294783869539 0.14805846622174532 0.8795381018059034 0.7463484907873608 0.1020361845718127 0.7420616085942421 0.7239814879671086 0.5502137416577514; 0.6843502360203098 1.4278816000870362 8.564223102623988 0.20149723194453847 0.3547938272512935 0.9000815492545264 0.5312778606019483 1.7165464657999856 1.056133445255926 1.1404569486626275 0.7245578245093387 0.9912180136884154 0.7011687671336828],"[0.0023743588388951743, 0.06041380027922634, 0.0005808996138620251, 0.2765600076204504, 5.675456940976376e-5]",0.8722562949598387
[0.5249949713989728 0.7039544307065506 0.08663193364406199 1.1084190077656437 0.8690010176364382 0.33048112306971017 0.19405244317955447 1.1794733758177636 0.7314925799975316 0.24346955433970247 0.717798052197571 0.6914279575804938 0.5266107417113144; 0.8554539488851245 1.489987682267906 7.311209373601931 0.21187243473535822 0.42395049668395174 0.9468808580744541 0.616545128014403 1.6123319663195528 1.1317149434188678 0.6130312017843279 0.8789117665104564 0.9044338969927844 0.6859952096836102],"[0.00010024509370975331, 0.03798366446857654, 0.0030211343152376823, 0.27617979287308286, 0.00034916305827031613]",0.8533983638473704
[0.3818090152300894 0.7144421515669623 0.029825490664187503 1.1702259225330285 0.9399130154119688 0.29980173931194987 0.13436922751570926 0.9859627202177766 0.6888214272710017 0.056355988340937545 0.6943138393577121 0.6881343069420466 0.5922677300257523; 1.2686636309397867 1.574232270502665 5.469516717276982 0.20602598176923087 0.4422713812348369 0.9570449671766481 0.4664475575845865 1.8070915082439656 1.0258758788877314 1.1943117913754109 0.6950509491839076 0.9762893481175696 0.72498119448478],"[0.0003537882635721915, 0.04355714821974982, 0.00048513155178000843, 0.2873659628886378, 0.00040695217885786843]",0.8766781245753504
[0.39968758003203586 0.6851272696470946 0.0719119911243448 1.1271307720642325 0.8074641620245492 0.27800034024342757 0.141862208025707 0.8922001262722107 0.7559549745370938 0.05007646880823049 0.698371317804205 0.7090995933785205 0.5192640037429632; 0.8079868863368379 1.5291448332979625 6.913309602261073 0.22695131147880385 0.4352945887319494 0.9529113139056294 0.6842776158528516 1.689397664910914 1.123741970472638 0.7253475756199906 0.816915913781437 0.8991051029941134 0.7117149920980366],"[0.00024703892551325554, 0.06902355841546652, 0.0049075843335490005, 0.28611800693779993, 0.0002434882242020473]",0.8495895107343638
[0.37195473020542974 0.6857360993201768 0.08283115016262826 1.1201503998161872 0.8169152332435838 0.2760058515684778 0.13764224918156154 0.8216584740082684 0.7420063512728595 0.04845397663466945 0.6956357719572704 0.7220322165923452 0.518913646373683; 0.7812788702131853 1.5427267494515684 7.10319902818058 0.22299562217220778 0.4400695046104617 0.9513082597014282 0.6841443247319973 1.6825344173630432 1.1082513720611038 0.7809403678676667 0.8132118625285764 0.9101858171761339 0.7024148959571802],"[0.0002609085747031659, 0.0568821549752338, 0.005050799668978234, 0.2880927544419465, 0.00024065983637027734]",0.8493311931314306
[0.4881844618160026 0.6927427502798016 0.04617503342907051 1.15421922933163 0.9941488457459242 0.30956087481166045 0.07394036961729807 1.1269339766335023 0.7062715924509199 0.233671879024103 0.770399597834359 0.6568107276036663 0.5960473767792629; 1.150290481596047 1.324215438245239 6.396426220595676 0.20751851594931936 0.44360056428939054 0.9602037412423374 0.47763790425022784 1.6560552516706548 1.0427237387374095 1.0359737971616532 0.7605947911984863 0.8959417408533747 0.7019779488818111],"[0.0010212563019846048, 0.02477537428019012, 0.00048412269254024523, 0.2732438891801147, 0.000748944354066164]",0.8745593251895536
[0.3439610036543785 0.7043513491722382 0.05952300596866196 1.1116328571565124 0.9148966866075101 0.32176114853082494 0.09578558865344206 1.06843839823464 0.7002622217722413 0.12338502523320122 0.7158845955113772 0.6644921846306474 0.568118981222536; 0.9141736550242133 1.4956791215138088 4.337996892464871 0.22416478125044623 0.33039180562271697 0.8911172683176449 0.5980155462982849 1.5585002126010283 1.0693012261529669 0.8401370284108622 0.8146812288926533 0.9362051175034737 0.6717493498618121],"[0.00021100071828407765, 0.034172822852808184, 0.0021980385396025725, 0.2557176709427576, 0.0005015945349438445]",0.8713364567375108
[0.5031850043100291 0.7451462406853124 0.03606314207046419 1.1665959004717146 1.010568890636586 0.3218903025204187 0.11712882739073209 1.0513592185174363 0.7791102810641609 0.15136601358274016 0.7508998885294395 0.7439268013311372 0.5497966966566925; 1.0079036442138902 1.4253830869248096 6.280894431777614 0.19535948514778667 0.39335806368497567 0.9608726633680503 0.8182851484196177 1.5366923873484792 1.0465978771207034 0.7950231592311965 0.7125557246802221 0.8830323717376138 0.658803364275727],"[0.0010350318000626735, 0.032186413558203446, 0.00240584856217908, 0.27087156505129323, 0.0006278347921398776]",0.8745893812370483
[0.36166559580572333 0.6825564589561712 0.05128134247161033 1.1299575455909756 0.9469574762184804 0.3254467237053926 0.09802522847118897 1.0301399999858873 0.7181942304012375 0.16526025930123678 0.7196008551171231 0.7309493161195604 0.5375752087254018; 0.8131320086668812 1.445990276332068 3.5261990224794415 0.2305721767893243 0.3993451052326048 0.9714354387259183 0.6157439638551008 1.6544694263974005 1.0598151619339822 0.9146292159666071 0.7852961741300184 0.9214684691318785 0.6813579123647755],"[0.00039329902193811387, 0.03858447177600058, 0.0017790693752588055, 0.2741270821574836, 0.0018149136818858028]",0.872155759947001
[0.38581363089226206 0.6945584558002995 0.05715616125636004 1.129480337208592 0.9384617124091252 0.32783100591669034 0.10082254245424493 1.0282341015587417 0.7080003347934753 0.14839810525904948 0.7132923099626554 0.7252002745111927 0.5330859637430516; 0.8806215013372719 1.4558860220982637 3.624054430328244 0.23272314465313856 0.3964756795304521 0.9690608801610225 0.6034474040054639 1.671448154193616 1.0600532731987606 0.9086135438613094 0.7989107992803107 0.9196932693348443 0.6798021729700741],"[0.00038950379011309374, 0.043096180956631806, 0.0013274690198242607, 0.2714628853901853, 0.0013708576010467654]",0.8741423432113979
[0.5463516010356491 0.7217149265466338 0.07038923364575134 1.1590080729949541 0.8782421427846312 0.31792507853102925 0.2168438044934441 0.8160995764753844 0.7471112732866629 0.16309420858168655 0.7483968193078061 0.6586499505174469 0.5550133761881701; 0.7024949203082702 1.4716743149542215 5.974843688666697 0.22430635315160377 0.4471144633551788 0.9567165938735241 0.6159244742591043 1.661895938604161 1.067374905321152 0.6969233791498213 0.7085618389928956 0.974483511148027 0.6835309620625988],"[0.000351334276400209, 0.06472135369257352, 0.002665280684809314, 0.272397241228974, 0.00121151302632735]",0.8637365884359955
[0.7680918299276532 0.7235160598686196 0.10729535739892125 1.109676208523566 0.9940751090909001 0.3219114092877781 0.10158868188125852 0.7706121683842613 0.7291740411144374 0.22183037968904798 0.6952233193360802 0.6556496747167541 0.5847281729233971; 0.549658719023221 1.3758922445395296 5.609592276790007 0.20639566315767782 0.47583887436443567 0.9584513416580193 0.6174173295508273 1.6578595298949772 0.9806645224674497 1.0052897158807135 0.7410732989122728 0.9403670857247561 0.6752218939943186],"[6.334528173941965e-5, 0.06932927915787485, 0.0014292009473310706, 0.2678658205065032, 0.0008152553169908787]",0.8694444835779854
[0.537684652370184 0.7194785020971544 0.08925319488596492 1.1256105994608925 0.9269983848723482 0.32644476417465035 0.10794773535647065 0.691315099236324 0.7071689366977931 0.19297403833831583 0.6707699128867725 0.6579606417043129 0.5777124505103028; 0.7425412023764888 1.406081944220376 5.3263281579785495 0.18560860619637665 0.4783892727253435 0.9395425523392361 0.651730443882279 1.6957411679233232 1.0160452818478727 0.8980860507788335 0.7614727212229967 0.9516086475476493 0.6853995048786008],"[4.6019781111137246e-5, 0.07471576203456118, 0.0016903641038482449, 0.27664367904960574, 0.0006934199509090003]",0.865742315950654
[0.4383532536242034 0.6867517316178618 0.05860107277304331 1.1436226373896263 0.8455137507070102 0.2778029900655806 0.26422506371075655 1.2627935033991302 0.7345286646618128 0.1324405043483577 0.7283724445595723 0.7241307385256501 0.5256812415796687; 1.3006620207055644 1.4893015315165234 7.6763454766050385 0.23594134385815047 0.33478684285733257 0.9511098773578777 0.5675314350194289 1.7728434118176193 1.1431416737626787 1.1228567110860772 0.7743158781542572 0.9336412287737565 0.7142448558443129],"[0.0007705058069517828, 0.021680656953820706, 0.0015396876012570434, 0.28353253240547543, 0.0009487236621909386]",0.8649291258145686
[0.42908469561343676 0.6560642437635009 0.09259771020294785 1.1823672735915316 0.9010074266478039 0.2806542089694063 0.1909107733431171 1.3898440623106798 0.731305250254133 0.11915108446358487 0.739208512052997 0.6889426834219494 0.5292927591176182; 1.2808592583149077 1.387955718310775 8.929518294023163 0.20817603665001067 0.38355936316505634 0.9496951843303321 0.5737194484213394 1.7802753797417574 1.0869277957243642 0.9523454205078431 0.746110235566782 0.9390931859716329 0.6980590644987762],"[0.0005848592363022233, 0.012960223283633528, 0.001564253363553595, 0.27721851101961853, 0.0008322206590410708]",0.8561454844534258
[0.4201740594206727 0.653646639628632 0.10323978416273033 1.1903140329069652 0.9024970690172502 0.27309199905920556 0.2358583124274551 1.281331562312738 0.7175360408581661 0.1236950810680901 0.7462347698544561 0.7033711017902162 0.5451810134509123; 1.105244148006172 1.3426848054591651 8.563121152446397 0.19854359294612275 0.38116282808100826 0.935788651022996 0.5435096639365625 1.7612623519371204 1.0803995983718915 0.967649380842475 0.7345301717617105 0.9234616300461991 0.7053171894783811],"[0.0006451019874089301, 0.013168798281785094, 0.001672969711099577, 0.28250201080101844, 0.0008432648542936886]",0.8598489055416529
[0.5764574780910077 0.68270827668244 0.059000598706379 1.0985852124187183 0.9739416795224713 0.35219748144088364 0.1316774931191214 1.3670770895019422 0.7111881865101062 0.11736092116069179 0.6454324050346829 0.7212786750862196 0.5545891084883023; 0.9232932990148608 1.390594200465372 6.345188684927195 0.22506082982087258 0.40631633231587155 0.9822464772182828 0.5712304787869295 1.6359071392460756 1.0459378975262061 0.9494479557951643 0.7791392497068043 0.9186683845030734 0.7142988153260887],"[0.0006700887835886555, 0.019749081934288083, 0.0008723132005503047, 0.27397936645512133, 0.0002632492125907014]",0.8638385753816905
[0.5120196633013306 0.726467498398566 0.0636176591183381 1.1788411230910865 0.8680089258666681 0.29997467402746925 0.1124878050997021 1.2576122707049557 0.7085662876192715 0.05687698701199653 0.757720244390135 0.7243203883098558 0.5517347701274566; 0.6773703367103969 1.5701979850899415 7.081016746623045 0.20282232312911794 0.4310150601553645 0.9435612934095134 0.5899377094204616 1.7064062306556216 1.0867214645175198 0.7561348526282835 0.763393896686884 1.0051231533243123 0.6737867604657852],"[0.0006240623403759468, 0.016961411652984155, 0.002001294144814962, 0.2737034230330214, 0.00022527014302655204]",0.8637775505095799
[0.6814243043419577 0.7023193290489039 0.029076116079636356 1.1342417611837965 0.8530682064116315 0.29551653376121473 0.19858116298945624 1.1929361390621864 0.7308475911005399 0.046891587130142194 0.676685950177544 0.6792761843523003 0.5541987715161028; 0.6895219004114808 1.5139603931409167 6.1443412679311455 0.23903863086991275 0.43267595706858486 0.9580575755944727 0.6687909601939437 1.5803923867864627 1.1534970387445314 0.8229137554639145 0.7691578460016053 0.9768530655710163 0.6589510189567765],"[0.00021914261830993775, 0.020839901421032894, 0.0018345599311611683, 0.2776783810700063, 0.0005743761373345304]",0.8700675266284358
[0.513528319656772 0.7106761509258603 0.10577094928526609 1.143196026719814 0.7662425972506991 0.3106798954085381 0.11756906749699306 1.1150547001156381 0.6786025249481673 0.0497610348412216 0.7004954473477745 0.7029944981575633 0.5484672440626513; 0.8490953801944461 1.5072078456038176 6.890740038440832 0.21583436462242167 0.4126458852296285 0.9206211178200671 0.7601070607827158 1.6291144036460048 1.0679023985865967 0.9823574500749841 0.7641650860383269 0.9217304515295693 0.6353879427502425],"[0.0026702233897340447, 0.028599806676298523, 0.00016030834780162223, 0.298681195027145, 0.0021147395547401106]",0.8670979334038996
[0.8219586691336849 0.7154307335889165 0.06471853347182518 1.198493432013092 0.712604392627266 0.3028879417175378 0.14734907721404053 1.0329498523029286 0.7367960510312445 0.09057623507341485 0.748628953153577 0.6946569665696063 0.5534098718425654; 0.8329732080376617 1.5100165495929327 6.442255604704588 0.21853764532724892 0.35365038014794714 0.939610141694578 0.7636547206061737 1.6336034035486113 1.0534089596981622 0.9975197130955179 0.8004123717195217 0.94603087134433 0.677376081843923],"[0.0003142059390741699, 0.04692855891709903, 0.007936467336598089, 0.2907642144347418, 0.001248089124240533]",0.8742383618682315
[0.3072000580347265 0.706622970947127 0.055371894841404784 1.1442877086486594 0.7990674232170185 0.32672571490661106 0.19503114765854773 1.1064258006350909 0.7388368068782919 0.13160017351504816 0.7072963686840756 0.6718795638520801 0.5506239760949424; 0.7927165378506521 1.510461909957481 7.67535520667007 0.21590630162921984 0.4233659742792914 0.9365222100398359 0.8344061590850186 1.6220678089171068 1.06539430312339 0.8555565807835421 0.7651426080228417 0.9060154473608214 0.6665026511669055],"[0.0002634165349350515, 0.03846755869026426, 0.00028910435417628453, 0.29210954935202865, 0.00048411133461534874]",0.8652598735575464
[0.616605685698668 0.7131177133732473 0.03882641817070183 1.1246075247818348 0.8998933184556464 0.3139736347654994 0.1467790251732883 0.615301651625958 0.6696974111627139 0.11774875174343268 0.7135315520558025 0.6474707643914588 0.5348956110382462; 1.0504094787668798 1.56957237733056 6.104695181044477 0.21715682132367392 0.40130714442504706 0.9621181396211969 0.556551695077537 1.6526641916350635 1.0671103449386803 0.5502232337155042 0.8606853132236396 1.0066112808107872 0.6679418852330912],"[0.00048165408153840177, 0.08028676067231269, 0.0010268379103060823, 0.2750279271041732, 0.0002930340793236739]",0.8629860543152102
