"τ","U_1_1","U_2_1","U_1_2","U_2_2","r_1_1","r_2_1","r_1_2","r_2_2","r_1_3","r_2_3","r_1_4","r_2_4","r_1_5","r_2_5","r_1_6","r_2_6","r_1_7","r_2_7","r_1_8","r_2_8","r_1_9","r_2_9","r_1_10","r_2_10","r_1_11","r_2_11","r_1_12","r_2_12","r_1_13","r_2_13","q_1","q_2","q_3","q_4"
1.2442527358965303,1.0,0.0,-0.20865073652453092,0.9779902198630469,-1.3233737441108893,0.9081449915895785,-1.6859210295265472,0.40932170375173804,-3.7266423419520414,3.5117845114519946,0.10877032710280603,-1.6291570147946575,0.032172788257856806,-0.7786640487613268,-1.1898758997511205,-0.0603480367409364,-2.108201720942556,-0.879058316642135,-0.02302184146183002,0.5900305009916922,-0.3132089376115304,0.12990951789098348,-3.150689973871151,-0.4208911217875927,-0.35677963011907676,-0.25704938561322815,-0.2931154011984323,-0.13732924857184134,-0.5654095144705193,-0.36385079624806965,0.2670331736309257,0.00027654989602780947,0.05323450257279173,0.0004884740499230413
1.1785623656013076,1.0,0.0,-0.26241999963904394,0.9649537521505599,-1.2694029919205072,0.41404610073918013,-1.7256634199562337,0.497596822659885,-2.2416218158277355,3.6235553595170824,0.13743707367404967,-1.587600291782234,-0.006955109445750363,-0.6586575990992001,-1.1705834885276292,-0.013146521919684528,-2.0184222873673354,-0.5216799254995933,-0.07050743705789,0.5672192449824819,-0.3711880408009828,0.05277682531724344,-3.6903489436678845,-0.06527025801690886,-0.22735708024590331,-0.22155432270612754,-0.4558777195135703,-0.042019830992339385,-0.6019999579729538,-0.36639920575339807,0.2683518219510293,0.000460181480935805,0.05601275571031799,0.0010918511521568538
1.6289216805759121,1.0,0.0,-0.8116171975425498,0.5841896307306197,-1.2191620739507032,0.35901151352508887,-1.8602015811247226,0.41720965154728173,-4.764796973044773,3.5613874479178165,0.09942938982578622,-1.5655579624618166,-0.034915023527493885,-0.90932865419317,-1.2138829134089706,-0.06592689602562346,-2.205040840615508,-0.8401953328496481,-0.060605000006277165,0.5293509949834675,-0.4251933003824267,0.06341337221330567,-2.348104674382645,0.04734604911903352,-0.41067359848347607,-0.20730030674356228,-0.3198006218790702,-0.05836900080673413,-0.5994512128334765,-0.2996660289300266,0.28435206802675306,0.0019116991772269037,0.056241650427053556,0.0004838121846412061
1.9660013323272931,1.0,0.0,-0.882586267485844,0.4701504870202797,-1.080705262710494,0.1521802196043961,-1.6431588720931725,0.44608656937702124,-4.06586448866784,3.570061802720019,0.15672717711353962,-1.600016316871315,-0.21631526707092041,-0.9064808884355117,-1.2087013821339825,-0.039522505669516685,-1.729134972779523,-0.3088500503313622,-0.10852570362589344,0.5741582718391067,-0.25481010457164543,0.08579327452927996,-2.1352071823929437,-0.5765753718999541,-0.26467988738036957,-0.25943390919769527,-0.4163991018172225,-0.05194544607004347,-0.601448990178288,-0.40431968545364166,0.28242321266180925,0.0014584963663790758,0.060183203708143965,0.00023539193679524044
1.5123180145993127,1.0,0.0,-0.9283991079916849,0.3715845748685538,-0.7575188330370655,-0.1862416329299983,-1.6479547764772544,0.3998726939843518,-4.697674725545448,3.4970822744060457,0.15468568670669355,-1.5987567138718572,-0.18270920943147706,-0.9910017751120489,-1.2812624152301684,-0.02672197329947986,-1.6640807009812588,-0.2556348512721634,-0.08779611121978208,0.5360148773303697,-0.2137345330342613,0.09130920379864556,-1.1998973365619554,-0.45918407399381334,-0.33701232709478507,-0.20479373942691378,-0.464916730322413,-0.043034538240125125,-0.6141742436324956,-0.4316047662604595,0.2706599409137291,0.0017022693381830776,0.053683919692308776,0.0005747393080893411
1.6923129285990366,1.0,0.0,-0.7847049334528261,0.6198694761115405,-1.425398363824012,0.42442546411711835,-1.9846520839366941,0.2738690730502589,-4.254437221359883,3.529994695804124,0.13272509178426398,-1.6004286174997153,0.01609559373224163,-0.937026152275676,-1.064581193070474,-0.058384724175375914,-2.2988038403723303,-0.9243519100433548,-0.16576056634333627,0.5158738123422777,-0.3843603203565441,0.13288677933466408,-3.0787984316589934,-0.03211508753138312,-0.3367801775181164,-0.23984806162676486,-0.31116429288623065,-0.06534192751457703,-0.7199317221304574,-0.3619038779094895,0.2825618026620744,0.001406718183329877,0.059046309630213754,0.00011726579952823777
1.0803718110551688,1.0,0.0,-0.7679980715580615,0.640452154405853,-0.9905151387837569,0.013196167057562908,-1.645138215303469,0.5755526349861395,-5.021755061944136,3.6746571152404472,0.08869034575541514,-1.5977802910072558,-0.15255718752514089,-0.876086447713485,-1.2951811308758738,-0.07184450172014077,-1.9188609412291187,-0.3021064829899336,-0.011913459530206102,0.5207105409024807,-0.2963679327468012,0.03895951100362217,-2.0051652225601275,-0.34436436515380137,-0.3818340686523928,-0.26651366544300503,-0.4411099319340854,-0.09494640532530728,-0.494684005458138,-0.362860556521548,0.289601010733507,0.001926975401464077,0.05442615983609957,0.00021276275095439212
0.974229996464567,1.0,0.0,-0.6268716086457067,0.7791225746145108,-0.7739800334020472,-0.1149973561546277,-1.8338012479947576,0.3926985874526322,-2.73237169780306,3.5879669848256377,0.1459932441652885,-1.6420268781771714,-0.10407402390353285,-0.9704587786299407,-1.140270035169128,-0.052243197603431456,-1.799467204625696,-0.5376401587402375,-0.16632461171328836,0.4908260034792583,-0.3846633342521046,0.1689481267162303,-2.2520052150222725,-0.0425324430254662,-0.29099727132433045,-0.2018224296267309,-0.3846822759832361,0.009315867624730701,-0.6141421680833484,-0.34682907064291196,0.2807631820701216,0.0013309915310145025,0.07808088379814561,0.0009257552643148703
1.205039238016344,1.0,0.0,-0.7281720354940436,0.6853944023147995,-1.5438139916528861,0.1591831613046473,-1.7798686121923426,0.4411271928815739,-4.139684086318185,3.5895673894423994,0.1160101329482969,-1.6027642857235977,0.02265798371550489,-0.7759900329109949,-1.243023487382988,-0.06939731587792393,-2.458941763161086,-0.5524334613622445,0.03860682067252238,0.5084004496538358,-0.33390908216834825,-0.03836246499501543,-1.9892367481815305,-0.5828030423552162,-0.41190119966283345,-0.2555640836045316,-0.35579806700333755,-0.15924495011043885,-0.5777243156746836,-0.3848839147593969,0.265484595516669,0.0020579017468125758,0.045573846169859496,0.00022255514305923618
1.279738446368633,1.0,0.0,-0.640101284899955,0.7682905342833704,-1.004425507794024,-0.09806650699715407,-1.9673556412514586,0.3940594195956913,-4.104259310316614,3.5947374367584963,0.0934171243440591,-1.671673823422882,0.002996326024347514,-0.8474220219275842,-1.2502208657947482,-0.02428856347461539,-2.1732287105610992,-0.8150127286020252,-0.2122774496938881,0.5186432156072577,-0.33446148011930227,0.07680166146799593,-2.0080807294155587,-0.32028676098117764,-0.36445249803619195,-0.2180826546718281,-0.3568045868492866,-0.03635901385510898,-0.623692774005437,-0.35148600642832234,0.27570681221530696,0.002825430461333322,0.06904353087715898,2.0615242366303088e-5
0.9295912101057249,1.0,0.0,-0.5346016094700627,0.8451042060905972,-1.0128672375142966,-0.007221261032476167,-1.705153117302093,0.5081926811935059,-2.713784469433058,3.607468759493817,0.14109248684157444,-1.4926738884454103,-0.22015417941821547,-0.8566020921159131,-1.1050237410335306,-0.07189154280683421,-2.6426874383117913,-0.4397421124086265,-0.28337936479660286,0.5183833835909583,-0.38852165984532533,0.11543345766760567,-1.900042227426213,0.011065779457342217,-0.3943557217122911,-0.285602289827646,-0.4357400227614275,-0.05644131131607024,-0.6278779267805534,-0.3478753339734854,0.28638210380833873,0.002786986385123272,0.0691412540718049,0.0009567540287805477
1.3868192315257695,1.0,0.0,-0.7527956008000212,0.658254345535322,-1.4547984524522957,0.34475054142246075,-1.8655764734103524,0.4267375683753238,-4.758462177765743,3.606411115439392,0.12472951434717798,-1.554762797824468,-0.06417080375908152,-0.7865103472706125,-1.305701237228375,-0.047599779312592884,-1.9250249482624524,-0.9344931299058595,-0.06021887195541719,0.5616571734637898,-0.3065270165380745,0.03147372861729666,-2.9878043498482896,-0.25479010143537834,-0.29217545536188994,-0.24009529714371486,-0.33640314462987236,-0.11895162089142702,-0.5733370051189896,-0.33061174576494184,0.2766723912151539,0.001585046755113551,0.05546904155098999,0.00077251542166273
1.2679723499175375,1.0,0.0,-0.39860735901355737,0.9171216785902714,-1.1900064153175611,-0.3550599379979944,-1.9100822100912103,0.38752978134639215,-5.090771586001608,3.517860904829613,0.13728533264390086,-1.611248625377876,-0.06349250795899544,-0.6867606398030849,-1.1170160874615285,-0.07784589649744522,-1.7419397649842456,-0.9618799192645597,-0.10000865891362913,0.6148823980540418,-0.30587122551965334,0.06079283617753445,-2.245461153884268,-0.0520039119153488,-0.4360522197264046,-0.2753842432983921,-0.3757965822291626,-0.0722452144489318,-0.5989832070274002,-0.36056140198345865,0.27019604393174307,0.0014520616528723269,0.05493934966905481,0.0008020097219823637
1.344144759911956,1.0,0.0,-0.8249660724182044,0.5651822532235791,-1.3598311117921256,0.4059860698809239,-1.656964533409328,0.4945049553903564,-4.026697908271951,3.617365463977506,0.10584176999138745,-1.572238570278612,0.027675163105505083,-0.9783695075103918,-1.2617797332131802,-0.01408004267655665,-3.0368368780536272,-0.5234416864202033,-0.16788959666928882,0.5160299631349679,-0.3324367002515477,0.0788527652025414,-2.466675764063548,-0.46288754304914936,-0.33381953982238943,-0.3096356342109878,-0.34673859035363197,-0.059377102786034766,-0.6586567058776817,-0.3496299686545093,0.2753948592957851,0.004242139377144648,0.06796569954193112,0.0005169634614465161
1.7728528440887228,1.0,0.0,-0.10986267683639295,0.993946775354869,-1.745918644038629,0.740389139553588,-1.9103454095249122,0.3807616877066927,-3.6246866716028743,3.587822479195421,0.1563039637979275,-1.4682104837119099,-0.09665712427751073,-0.69046565898928,-1.1779584553285962,-0.12029501486054016,-3.000186053342518,-0.36692869654208143,0.05746654808252445,0.48809513275390526,-0.3207388058122742,0.07436583921287851,-2.813429452237653,-0.35411877807367237,-0.3583598297703181,-0.15753902109382004,-0.4075644512144889,-0.0633559266851762,-0.6123201210899134,-0.44778377141752873,0.2632415573527031,0.0029947011261652443,0.03888137969165238,0.000493654948764686
1.5638002993265703,1.0,0.0,-0.627465508224347,0.7786443578353098,-1.3275094731750223,0.3212624687772638,-1.7879393826039807,0.3776287966086939,-3.771879510505615,3.540141842047079,0.13636670382192898,-1.5539316115392416,-0.11852487969420981,-0.980958559749365,-1.2719175301247467,-0.05989795076585218,-2.7795565401798954,-0.6625472737508913,0.05936009724261557,0.43157366978144934,-0.41042708144167894,0.0927362934892063,-2.9864031114270246,-0.5631334358687954,-0.36745229010566755,-0.2504273929235442,-0.3449974066486587,-0.08603137141913755,-0.6379269624053694,-0.3675429785527786,0.290946234914448,0.004296792063763487,0.042002944433748565,0.0013574019480839276
1.10480851352687,1.0,0.0,-0.2509403991443939,0.9680025392927708,-0.7318696675139241,-0.09314293476614162,-1.773819887816216,0.49880059141150135,-3.15493644181857,3.615783615717302,0.11477347095543974,-1.6941036171329862,0.04859365364523116,-0.7347383958715225,-1.1242466339036872,-0.053012246199995866,-1.9915174410756202,-0.562695190555666,-0.022984465313065465,0.6139187204812215,-0.28169384256903723,0.06391028216119884,-2.315436687199849,-0.02938061081962726,-0.355262595773019,-0.2410490216775319,-0.39446487884783005,-0.03510932807273316,-0.5537083430698383,-0.36990288486084044,0.2613878763994436,0.0021814428924790924,0.05773613515841209,0.0008749196796804223
1.0282895410012751,1.0,0.0,-0.3723267266594601,0.9281017232044404,-0.6178169659311392,-0.18657666050703686,-1.836328775153462,0.4747045488765394,-2.3137315722157896,3.621090205112248,0.16255106518779752,-1.6118733281501718,0.07758600781285227,-0.7678391952726443,-1.1460798749903731,-0.05498133192394733,-1.7848435183545097,-0.5393478389871437,0.06468085102495849,0.5871424373876264,-0.26388287642304376,0.14033728130086395,-2.3671520361278007,0.038055254367839526,-0.33651104064988124,-0.251722633548629,-0.42256229894985037,0.004405321551023618,-0.5328454393274343,-0.3306934706716848,0.27059163449537676,0.0011071160873695393,0.04236936704197374,0.0008458922667643976
1.211260242485545,1.0,0.0,-0.5600640056007082,0.8284493404128522,-1.2736558842453811,0.08966740033489973,-2.0144317152631914,0.41696992053570564,-4.351508836354257,3.62447018060892,0.07958054690359494,-1.6083737866645302,-0.30039644563419443,-0.9941600250039743,-1.2358454788719513,-0.049346190939599695,-2.5617900878205266,-0.5736031071381466,-0.3444905116170169,0.4910771152494387,-0.391577965139668,0.024028396771246466,-2.335622704515526,-0.8017620625545562,-0.3548680385137776,-0.1882651076129008,-0.3137414683065134,-0.08358805098831912,-0.6514043042201892,-0.38508128375492273,0.29575309110967046,0.0038058451984091784,0.07641287463137787,8.845325255829848e-5
1.2243113870582452,1.0,0.0,-0.5719436722729552,0.8202928963162649,-1.0366557031900043,0.3982969817181648,-2.0795654581603706,0.32851660440388264,-3.737698344640054,3.508037863212173,0.11207511104403649,-1.590268290059871,-0.20523650701447133,-0.6845628721964259,-1.1768422444237814,-0.02465552191369521,-2.6362889652252885,-0.6090490408316875,-0.22265255563905362,0.5639691406403458,-0.27966087035248416,0.08380103761379322,-1.662879527718931,-0.659064295572108,-0.30981259893539914,-0.20786711967578242,-0.32228349484762125,-0.03285054659685291,-0.6126074742618385,-0.41363097652219455,0.287325736658935,0.0032428033832815222,0.06519081768580635,0.0004411134512125395
1.1768743847777448,1.0,0.0,-0.797378896360387,0.6034789935358905,-1.7694605617645456,0.6259642248978664,-1.8206605837235683,0.4791366536996624,-3.94765602844818,3.6716975027527328,0.12765385786175534,-1.601252660317136,-0.12927314767464448,-1.1587542826369408,-1.2483799617196072,-0.06869262206311215,-1.6764215101092328,-0.40575042025087416,-0.1754630409225026,0.4699417660349513,-0.40537233767448594,0.07409308277362274,-3.0126252933222135,0.3678794277974597,-0.3893886921246591,-0.28250735625228024,-0.30888230777121467,-0.0558439724704848,-0.6118688077702219,-0.3320021869339623,0.28694869578386795,0.0013022942935239001,0.06186254273279333,0.0007126942001822658
1.5263737138146813,1.0,0.0,-0.8451327910144797,0.5345564194283666,-1.3268834713179907,0.529824258105512,-1.6906634171173296,0.5226941423106206,-3.669988353841983,3.605855411089965,0.12658034860133888,-1.507324818981878,0.05143572770003749,-1.0103126441756394,-1.2414643303807826,-0.026370050785690595,-2.077671957630579,-0.17109336763423144,-0.15563332252785758,0.45528788249652974,-0.30216517584619,0.02749597546356561,-2.297518897417772,-0.10735300947383923,-0.38958529402740766,-0.30120382996352535,-0.4103013037697463,-0.10507214122489386,-0.5891743485118256,-0.38482342478104203,0.26174845699650673,0.00031213024318496986,0.05839400031234032,0.0008087066243259385
1.4138641287872913,1.0,0.0,-0.9178737275852618,0.396872549074305,-1.362959613499556,0.26815723971011857,-2.091677285967096,0.37695339690833657,-4.756290066051013,3.629536435975343,0.14046376780181496,-1.5440933202393043,-0.0035934992577601396,-0.8797312772793815,-1.1583526941914792,-0.06796296133092644,-1.4663804695511398,-0.7469274213355062,-0.10247697034428946,0.5258328413093635,-0.4428099051431982,0.09908018962469457,-2.0880848274269876,0.2532260530118788,-0.33297402249602837,-0.2661535642958352,-0.34419059590381723,-0.07599360759692304,-0.5307981106348157,-0.3304492091061761,0.2571564340633534,0.002275344721537828,0.0602495857983357,0.0005197892355805644
1.4775559071426403,1.0,0.0,-0.7569266991142088,0.6534997874277144,-1.036766558263869,-0.012192865152388974,-2.1261860952720513,0.4654656034252041,-3.8950054128705647,3.685487966264256,0.11326802767276892,-1.7246527991276652,0.0536929332449176,-0.9449044379766768,-1.1534966681645022,-0.10437759397985226,-2.0741186415265083,-0.48937561762201087,-0.03986165333437538,0.4838583363662781,-0.35462089687422454,0.09590974211398849,-2.569949262750729,-0.12817978756117573,-0.3930702037464547,-0.2713273172782844,-0.38604339589139947,-0.034041888688440394,-0.6169392378364249,-0.4526075911974139,0.2567499451443662,0.00030511859129956563,0.04968156781077004,0.0003502466217774221
1.090833377147037,1.0,0.0,-0.8042804270953736,0.594249942861826,-1.4267776212528969,0.31701638125704745,-1.9792106300522823,0.4477229516846096,-5.485870210914467,3.636120801717937,0.14641111142864063,-1.616454673461229,-0.03640474474362447,-0.7292242598043365,-1.1529448317031927,-0.07993086075215838,-1.8124992377668947,-0.6296345740590488,-0.059827859153778314,0.5186036636602779,-0.3055861198665549,0.1011933994005864,-1.7469024791296002,-0.29840629213158953,-0.35372008395671856,-0.18217268734684813,-0.4105488511631564,-0.044680246591306025,-0.654666868896221,-0.42210491199417577,0.2677915534207934,0.0032341291595645435,0.046839256843366504,0.00045911057612931004
1.1677000852131179,1.0,0.0,-0.38116657742999593,0.924506376533068,-0.7641177806955899,-0.0816670531487304,-1.727052374184822,0.457378570680127,-1.9589612351492005,3.6159188274441125,0.12479631658222629,-1.4243977432817339,-0.24531444040174816,-0.9512122236596973,-1.220254299875184,-0.045993137822974275,-1.9642485542153398,-0.5129269528061693,-0.4602780348797389,0.5203674332370116,-0.41202030679989593,0.06996588219508035,-2.870832021580333,-0.09022139264143268,-0.3250382098441103,-0.2624409845982713,-0.33676170861894184,-0.06238275120837087,-0.5410290404368924,-0.27839728889370163,0.2995813118681999,0.0005600917527892043,0.09361733651801382,0.0019551636163684205
1.2237758449739922,1.0,0.0,-0.42283488445804907,0.9062067426836705,-1.0951776787033656,-0.5442953346595322,-2.025975960943016,0.353435212184078,-4.515341392422497,3.5828257052344,0.14091707326198563,-1.714438266676363,-0.02944664361422694,-0.9478017653570905,-1.1765923034147974,-0.0661879262134101,-2.201422997816416,-0.6332997119477156,0.01480490728763695,0.5350586520852466,-0.2867574598978024,0.08648830476232913,-2.060339046734152,-0.2761117256624579,-0.37103262236365964,-0.2391614896716889,-0.37685596945843003,-0.05002415502782863,-0.6536022530336922,-0.45634452051474955,0.2722485690255384,0.005014209837127356,0.03607228615432024,0.0002660538866568641
1.098518911796532,1.0,0.0,-0.7482182449687584,0.6634526794699611,-0.6427143917944569,-0.0701713982431883,-1.746582057142458,0.4525644954512096,-3.3094141172615927,3.5920790316835367,0.10281062713253997,-1.6118527266673905,-0.09069212770915398,-0.8798857659523664,-1.1684040858822542,-0.08204678381535194,-2.403126469031727,-0.4813858170446645,0.011764371809012172,0.45691115934104415,-0.4490020569356865,0.11814376488421585,-2.516087497885682,0.043325643209006795,-0.4000056188980965,-0.2290929463983385,-0.4272620460831294,-0.04625816449768825,-0.6018308210822876,-0.34268425809908104,0.2754117624166814,0.0005159429025024648,0.04347702447700201,0.0011157744375942533
1.4412877921877414,1.0,0.0,-0.8239063430588119,0.5667259812885371,-1.233407431387721,-0.0881962287236655,-1.6583992449267932,0.4041378846761458,-4.981817749503701,3.519067267260692,0.09728865532434394,-1.590775360221021,-0.10565817720585183,-0.9238330386768178,-1.1559204379865027,-0.025474210514590468,-1.488731577212702,-0.53846870502911,0.18047890035390926,0.46711383156199304,-0.3804223465722165,0.07465890474189396,-2.1381278220468145,-0.058764418794783696,-0.44392598928438315,-0.28802788038102184,-0.31582154493508635,-0.08239183986482163,-0.641785301680329,-0.4306056999593344,0.2833255865735264,0.00522440418888448,0.03380625001167785,0.0003917793384783212
1.5055827065747158,1.0,0.0,-0.8267026898801999,0.5626390161949685,-1.3886732221487568,0.024626186616819076,-1.684037153387074,0.371917835841902,-5.983336541015652,3.522747998817707,0.12103564432865956,-1.5856072235826528,-0.1298640491631811,-0.9652233479477312,-1.1868304050339844,-0.022614280677030214,-1.8304161205867842,-0.597207616833497,0.22054924614805058,0.4959811716751528,-0.3436272769497913,0.11642164302687497,-2.313301393970849,0.0599389764829076,-0.4399573333533007,-0.25551082684486326,-0.25935650503660224,-0.07308175017640342,-0.6316603609714175,-0.4274429406258168,0.28852554609390074,0.002965381700322083,0.03755629363717751,0.0005348599458870881
1.490468405037319,1.0,0.0,-0.8079416567951666,0.5892624875342747,-1.0542070925320155,0.13399313980384664,-2.0971503455958986,0.4462698243278017,-3.0129041594216464,3.6390900729906948,0.0940393149699499,-1.7365395618001773,-0.1583303496635039,-0.7535849651201834,-1.2122511467026047,-0.09620649502519045,-1.7597160993551817,-0.29079764147283355,0.2789090289501537,0.4962593693541026,-0.29417725943952433,0.06752971292652407,-2.1740463679301985,-0.06769164371223407,-0.2665781854117351,-0.28308133877770963,-0.4416971024007882,-0.07105375299735259,-0.6077892762044701,-0.3706561267127511,0.28419923369461925,0.0005193651518603945,0.03765860347103186,0.00041858386000823307
1.4524149304420566,1.0,0.0,-0.7899629344508978,0.6131545989338467,-1.1701605107665922,-0.3209438474237825,-1.7051869524677716,0.4724769026013332,-5.753412750753419,3.5755461092146925,0.14762495514371052,-1.5766459504019414,-0.12388542886997536,-1.0133918780160875,-1.1737629176693878,-0.029056851562342268,-2.280847105850216,-0.7631602784941381,-0.11799280684539441,0.5474695331588592,-0.3831645947091834,0.07548689661442763,-2.4052475573504917,-0.34109493266111696,-0.44605066983433433,-0.21073698426808127,-0.2989516902964501,-0.04721175132547462,-0.6051428587850876,-0.3552470768316174,0.2839680028348423,0.0024301047268436475,0.03900827531526305,0.00031444414737224807
1.6732699719945525,1.0,0.0,-0.8326679701500042,0.5537725629590832,-0.34460613335094564,-0.5865200639008301,-1.5954684531531567,0.4400057377573254,-4.265091432740852,3.5319584940004924,0.08454279432250626,-1.6249113744012462,-0.1658280743157623,-0.9261153225513225,-1.1483286662162735,-0.054475949606339565,-2.095460171767564,-0.7008122551254875,0.08745500423087407,0.4970848793211345,-0.36570330536259743,0.09917345077866019,-2.724621719773457,-0.09602646951940522,-0.3521673458844633,-0.25055804527323133,-0.3357597688416397,-0.01021290102314844,-0.6645282009782167,-0.2946701798985569,0.2750000411677957,0.000889958323891019,0.04267806513477849,0.0013029027533559476
0.9484329899519649,1.0,0.0,-0.776273846752479,0.6303958398086941,-1.4688852828331194,0.44904462913173515,-2.0810159027543564,0.43732815922257895,-4.04230823450709,3.6446065592133556,0.14419452971333285,-1.5072138082891797,-0.16232522146130113,-0.7785321183294223,-1.246580033432144,-0.0527928612727594,-1.7967243937603765,-0.35579527113546416,-0.2866196964280335,0.4954728813230228,-0.3121826121481507,0.031596221930043446,-1.6032209316786714,-0.23330481311442375,-0.34425999768823085,-0.2531819661346577,-0.43234227841434353,-0.09020347057173059,-0.5541671112211485,-0.3964196225203917,0.27605846825578695,0.001358564123851102,0.06994458634252398,0.0006330109810468824
1.2791177484198366,1.0,0.0,-0.3526290160698693,0.9357632056378343,-0.9136487527153095,-0.12757735341973042,-1.8265480355677026,0.4653309734933862,-3.5405704685174215,3.625045041164648,0.11794603945499603,-1.6176176119116876,-0.10015959476307992,-0.8436012967046598,-1.1893722974937604,-0.07920855424803587,-2.961854518333757,-0.6607993858231013,-0.09602124284849353,0.5578755025783851,-0.3306708644472624,0.11021497201642418,-2.8822841603766896,-0.12513913530086654,-0.41947817947798766,-0.32056781746631735,-0.37550080426168553,-0.09216315395884106,-0.684548072785132,-0.4122289085211544,0.29377913476604,0.0027325552178059866,0.05949245214255105,0.0003007007946175815
1.0962553455133406,1.0,0.0,-0.38878224455237964,0.921329672984005,-1.3965853653839135,0.3152968255249412,-1.9737079993478512,0.3974373434239753,-2.9826427386752443,3.603028659584482,0.13386601381621258,-1.6209379810091256,-0.11553163694783891,-0.7903000202064001,-1.1769776960786973,-0.07520460695757465,-2.5892859274457285,-1.0891739457306124,-0.14750615046772872,0.5428292207784696,-0.31397434272342906,0.013778147943253459,-1.9033898604188937,-0.20906420442012927,-0.2947888896215817,-0.2222998933092951,-0.351664360322592,-0.048456887021751084,-0.5308371697705181,-0.26033439227871846,0.2694546055681477,0.0025229503519449085,0.05469053020286111,0.0007177464932738817
1.4067117915664609,1.0,0.0,-0.7810629757659961,0.6244522622967803,-1.2264265170426913,0.38646955484699197,-1.5963689851306175,0.4419667843980885,-4.350693405080134,3.551559047258361,0.14030017369147932,-1.6415332696941665,0.004123787898778292,-0.8795589483590089,-1.1897590350650447,-0.0581703360994242,-1.461593347580699,-0.6229625374504854,-0.5347340928920153,0.5888119846080396,-0.2806094677023461,0.11039363737986227,-2.8945581758155043,0.11037575127645281,-0.3538558557484378,-0.25173698292448426,-0.45512876176442507,-0.08097339341769653,-0.587032293526684,-0.3715027392918896,0.27706706235621553,0.0017017318746023068,0.08075161436695653,0.00017532548062867024
1.4566059353720118,1.0,0.0,-0.6616407674506233,0.7498209751983137,-1.7679575752046852,0.6686758407481108,-1.8142713722248984,0.3316258962262659,-3.305528343173676,3.4818226809097186,0.12854398380783472,-1.4738574878048818,-0.3359005071866757,-1.0061161545302104,-1.1874472781958851,-0.12936762673082466,-1.6888224023211182,-0.5898871648570216,-0.2574721353265641,0.47598422863074563,-0.34585277725018243,0.11419080160787783,-3.4901036445446607,0.07915695572881658,-0.36686469647060743,-0.2343962128145728,-0.4209962561063841,-0.09706960051786306,-0.6495041128672281,-0.39230409081199125,0.270973542211822,0.0010052720030267327,0.06754176270744588,0.0024809069623467845
1.380068604884248,1.0,0.0,-0.6501718942753365,0.7597871464393305,-1.6887996724260654,0.6260961791169569,-1.859008937753484,0.32963867227030563,-3.3482573525779116,3.479499703737829,0.12511872634793597,-1.4808439631541024,-0.33672099868017075,-0.9585985559309782,-1.1491879695753209,-0.12846037070857738,-1.6341626520047046,-0.5338565965423594,-0.2605892295612786,0.4808746349369174,-0.3319591321999822,0.10176051743926662,-3.6206700858645506,0.019820901969276293,-0.37104220620200956,-0.24118029429457044,-0.424813379588783,-0.10992287655995296,-0.6614973338751684,-0.3673075437878918,0.27496638864869744,0.0013350686357094122,0.0690228287264413,0.0016518304018974966
1.3829078101851553,1.0,0.0,-0.7764665722640578,0.6301584421052413,-1.452584904921229,0.31341927815900117,-1.8056966217932113,0.3439327240193438,-3.448610753327066,3.5371679520316683,0.17359502697934726,-1.4321977179915093,-0.10699296239478892,-0.9197673164404322,-1.2028604364594078,-0.10527372958689318,-2.3259311694438614,-0.5691972602855324,-0.12375643787257921,0.5857394032583224,-0.31040156367950844,0.054503645938155425,-1.9695454320148453,-0.43919590889180465,-0.3634138510033223,-0.20273842188837812,-0.40383171863948963,-0.043939722683193155,-0.6871474563344396,-0.4498215678001738,0.2899799526362615,0.003999737913016749,0.062393826561434634,0.00020080732527654073
1.183071599940008,1.0,0.0,-0.47501269576710115,0.8799789422821841,-1.229722863702335,0.4754024861624817,-1.8631525235438504,0.4162908300374316,-3.21361255221501,3.599858622906451,0.15494378796635425,-1.5047238859476386,-0.10947166984681853,-0.8346052062766336,-1.2742880303882587,-0.04070330592272581,-1.8358771011092712,-0.6476930585032777,-0.17993085524399938,0.5310701520421974,-0.28459845622445734,0.12186845221874248,-2.379746855407677,-0.5638938833368061,-0.45930125309431785,-0.22397265882024484,-0.3654478763125728,-0.02049237234165766,-0.5701026689868188,-0.3815435755975457,0.2798181172129981,0.001285202141633329,0.07507167844213207,0.0015716638363677765
1.6705277142919515,1.0,0.0,-0.9307588000432456,0.3656337732514018,-1.0711055385638466,-0.03531373227553043,-1.8027819907878746,0.486628423625012,-5.120670302529179,3.5940301526097196,0.08689956382745817,-1.6747408446265473,-0.10119877579699109,-0.9042684474639232,-1.11811326325828,-0.041566253182623546,-1.8197206351725133,-0.3506318004427873,0.01352374793387253,0.5071884132439705,-0.3849052886471335,0.05739220185732852,-2.1276818980486607,0.15485643166101382,-0.2508923797315631,-0.29421088020978164,-0.352764674182034,-0.11760136064784012,-0.6328764567108849,-0.3529198227796828,0.27324243670236575,0.00038640765275120884,0.03525319216104404,0.00015984630087848982
